"No.","Time","Source","Destination","Protocol","Length","Info"
"621","163.586552","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=2837 Ack=386164 Win=258 Len=0"
"622","163.586689","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=386164 Ack=2837 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"623","163.586814","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=387464 Ack=2837 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"624","163.586875","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=2837 Ack=388764 Win=258 Len=0"
"625","163.586968","52.113.194.133","192.168.43.215","TLSv1.2","343","Application Data"
"626","163.587016","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=389053 Ack=2837 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"627","163.587041","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=2837 Ack=390353 Win=258 Len=0"
"628","163.587137","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=390353 Ack=2837 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"629","163.587408","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=391653 Ack=2837 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"630","163.587433","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=2837 Ack=392953 Win=258 Len=0"
"631","163.587576","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=392953 Ack=2837 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"632","163.587716","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=394253 Ack=2837 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"633","163.587742","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=2837 Ack=395553 Win=258 Len=0"
"634","163.587812","52.113.194.133","192.168.43.215","TLSv1.2","141","Application Data"
"635","163.587952","52.113.194.133","192.168.43.215","TLSv1.2","92","Application Data"
"636","163.587986","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=2837 Ack=395678 Win=258 Len=0"
"637","168.552404","192.168.43.215","52.113.194.133","TLSv1.2","186","Application Data"
"638","168.602316","52.113.194.133","192.168.43.215","TCP","54","443  >  49262 [ACK] Seq=395678 Ack=2969 Win=2050 Len=0"
"639","168.665458","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=395678 Ack=2969 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"640","168.665704","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=396978 Ack=2969 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"641","168.665801","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=2969 Ack=398278 Win=258 Len=0"
"642","168.665944","52.113.194.133","192.168.43.215","TLSv1.2","633","Application Data"
"643","168.666537","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=398857 Ack=2969 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"644","168.666618","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=2969 Ack=400157 Win=258 Len=0"
"645","168.666836","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=400157 Ack=2969 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"646","168.667022","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=401457 Ack=2969 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"647","168.667083","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=2969 Ack=402757 Win=258 Len=0"
"648","168.704786","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=402757 Ack=2969 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"649","168.704880","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=404057 Ack=2969 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"650","168.704919","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=2969 Ack=405357 Win=258 Len=0"
"651","168.705072","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=405357 Ack=2969 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"652","168.705133","52.113.194.133","192.168.43.215","TLSv1.2","484","Application Data"
"653","168.705164","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=2969 Ack=407087 Win=258 Len=0"
"654","168.705278","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=407087 Ack=2969 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"655","168.705393","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=408387 Ack=2969 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"656","168.705415","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=2969 Ack=409687 Win=258 Len=0"
"657","168.705539","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=409687 Ack=2969 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"658","168.705661","52.113.194.133","192.168.43.215","TLSv1.2","343","Application Data"
"659","168.705690","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=2969 Ack=411276 Win=258 Len=0"
"660","168.705864","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=411276 Ack=2969 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"661","168.706009","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=412576 Ack=2969 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"662","168.706037","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=2969 Ack=413876 Win=258 Len=0"
"663","168.706158","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=413876 Ack=2969 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"664","168.706420","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=415176 Ack=2969 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"665","168.706448","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=2969 Ack=416476 Win=258 Len=0"
"666","168.706575","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=416476 Ack=2969 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"667","168.706686","52.113.194.133","192.168.43.215","TLSv1.2","141","Application Data"
"668","168.706709","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=2969 Ack=417863 Win=258 Len=0"
"669","168.706788","52.113.194.133","192.168.43.215","TLSv1.2","92","Application Data"
"670","168.756042","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=2969 Ack=417901 Win=258 Len=0"
"671","174.906918","192.168.43.215","52.113.194.133","TLSv1.2","186","Application Data"
"672","174.933964","52.113.194.133","192.168.43.215","TCP","54","443  >  49262 [ACK] Seq=417901 Ack=3101 Win=2049 Len=0"
"673","174.993745","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=417901 Ack=3101 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"674","174.993853","52.113.194.133","192.168.43.215","TLSv1.2","336","Application Data"
"675","174.993904","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3101 Ack=419483 Win=258 Len=0"
"676","174.994051","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=419483 Ack=3101 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"677","174.994262","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=420783 Ack=3101 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"678","174.994301","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3101 Ack=422083 Win=258 Len=0"
"679","174.994385","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=422083 Ack=3101 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"680","174.994492","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=423383 Ack=3101 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"681","174.994529","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3101 Ack=424683 Win=258 Len=0"
"682","174.994745","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=424683 Ack=3101 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"683","174.994910","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=425983 Ack=3101 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"684","174.994948","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3101 Ack=427283 Win=258 Len=0"
"685","174.995031","52.113.194.133","192.168.43.215","TLSv1.2","484","Application Data"
"686","174.995127","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=427713 Ack=3101 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"687","174.995173","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3101 Ack=429013 Win=258 Len=0"
"688","174.995273","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=429013 Ack=3101 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"689","174.995420","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=430313 Ack=3101 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"690","174.995456","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3101 Ack=431613 Win=258 Len=0"
"691","174.995499","52.113.194.133","192.168.43.215","TLSv1.2","343","Application Data"
"692","174.995751","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=431902 Ack=3101 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"693","174.995810","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3101 Ack=433202 Win=258 Len=0"
"694","174.995967","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=433202 Ack=3101 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"695","174.996118","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=434502 Ack=3101 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"696","174.996166","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3101 Ack=435802 Win=258 Len=0"
"697","174.996335","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=435802 Ack=3101 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"698","174.996501","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=437102 Ack=3101 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"699","174.996542","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3101 Ack=438402 Win=258 Len=0"
"700","174.996618","52.113.194.133","192.168.43.215","TLSv1.2","141","Application Data"
"701","174.996722","52.113.194.133","192.168.43.215","TLSv1.2","92","Application Data"
"702","174.996761","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3101 Ack=438527 Win=258 Len=0"
"703","178.945369","192.168.43.215","52.113.194.133","TLSv1.2","186","Application Data"
"704","178.981673","52.113.194.133","192.168.43.215","TCP","54","443  >  49262 [ACK] Seq=438527 Ack=3233 Win=2049 Len=0"
"705","179.023193","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=438527 Ack=3233 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"706","179.023313","52.113.194.133","192.168.43.215","TLSv1.2","460","Application Data"
"707","179.023361","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3233 Ack=440233 Win=258 Len=0"
"708","179.023489","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=440233 Ack=3233 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"709","179.023609","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=441533 Ack=3233 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"710","179.023648","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3233 Ack=442833 Win=258 Len=0"
"711","179.023771","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=442833 Ack=3233 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"712","179.023919","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=444133 Ack=3233 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"713","179.023952","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3233 Ack=445433 Win=258 Len=0"
"714","179.024086","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=445433 Ack=3233 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"715","179.024333","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=446733 Ack=3233 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"716","179.024365","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3233 Ack=448033 Win=258 Len=0"
"717","179.024432","52.113.194.133","192.168.43.215","TLSv1.2","484","Application Data"
"718","179.024686","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=448463 Ack=3233 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"719","179.024761","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3233 Ack=449763 Win=258 Len=0"
"720","179.024951","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=449763 Ack=3233 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"721","179.025219","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=451063 Ack=3233 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"722","179.025259","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3233 Ack=452363 Win=258 Len=0"
"723","179.031903","52.113.194.133","192.168.43.215","TLSv1.2","343","Application Data"
"724","179.032021","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=452652 Ack=3233 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"725","179.032060","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3233 Ack=453952 Win=258 Len=0"
"726","179.032238","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=453952 Ack=3233 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"727","179.032331","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=455252 Ack=3233 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"728","179.032359","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3233 Ack=456552 Win=258 Len=0"
"729","179.032581","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=456552 Ack=3233 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"730","179.032718","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=457852 Ack=3233 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"731","179.032759","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3233 Ack=459152 Win=258 Len=0"
"732","179.032837","52.113.194.133","192.168.43.215","TLSv1.2","141","Application Data"
"733","179.033603","52.113.194.133","192.168.43.215","TLSv1.2","92","Application Data"
"734","179.033663","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3233 Ack=459277 Win=258 Len=0"
"735","182.656149","192.168.43.215","52.113.194.133","TLSv1.2","186","Application Data"
"736","182.702308","52.113.194.133","192.168.43.215","TCP","54","443  >  49262 [ACK] Seq=459277 Ack=3365 Win=2048 Len=0"
"737","182.723576","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=459277 Ack=3365 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"738","182.723716","52.113.194.133","192.168.43.215","TLSv1.2","337","Application Data"
"739","182.723759","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3365 Ack=460860 Win=258 Len=0"
"740","182.723926","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=460860 Ack=3365 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"741","182.724082","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=462160 Ack=3365 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"742","182.724133","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3365 Ack=463460 Win=258 Len=0"
"743","182.724275","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=463460 Ack=3365 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"744","182.724358","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=464760 Ack=3365 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"745","182.724384","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3365 Ack=466060 Win=258 Len=0"
"746","182.724631","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=466060 Ack=3365 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"747","182.724866","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=467360 Ack=3365 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"748","182.724892","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3365 Ack=468660 Win=258 Len=0"
"749","182.725021","52.113.194.133","192.168.43.215","TLSv1.2","484","Application Data"
"750","182.725199","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=469090 Ack=3365 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"751","182.725230","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3365 Ack=470390 Win=258 Len=0"
"752","182.725369","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=470390 Ack=3365 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"753","182.725601","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=471690 Ack=3365 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"754","182.725631","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3365 Ack=472990 Win=258 Len=0"
"755","182.725749","52.113.194.133","192.168.43.215","TLSv1.2","343","Application Data"
"756","182.726054","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=473279 Ack=3365 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"757","182.726093","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3365 Ack=474579 Win=258 Len=0"
"758","182.726178","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=474579 Ack=3365 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"759","182.726348","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=475879 Ack=3365 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"760","182.726389","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3365 Ack=477179 Win=258 Len=0"
"761","182.726627","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=477179 Ack=3365 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"762","182.726732","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=478479 Ack=3365 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"763","182.726790","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3365 Ack=479779 Win=258 Len=0"
"764","182.726877","52.113.194.133","192.168.43.215","TLSv1.2","141","Application Data"
"765","182.726986","52.113.194.133","192.168.43.215","TLSv1.2","92","Application Data"
"766","182.727013","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3365 Ack=479904 Win=258 Len=0"
"767","190.016520","192.168.43.215","52.113.194.133","TLSv1.2","186","Application Data"
"768","190.052342","52.113.194.133","192.168.43.215","TCP","54","443  >  49262 [ACK] Seq=479904 Ack=3497 Win=2048 Len=0"
"769","190.093814","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=479904 Ack=3497 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"770","190.093892","52.113.194.133","192.168.43.215","TLSv1.2","336","Application Data"
"771","190.093925","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3497 Ack=481486 Win=258 Len=0"
"772","190.094135","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=481486 Ack=3497 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"773","190.094330","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=482786 Ack=3497 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"774","190.094371","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3497 Ack=484086 Win=258 Len=0"
"775","190.095092","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=484086 Ack=3497 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"776","190.095244","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=485386 Ack=3497 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"777","190.095300","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3497 Ack=486686 Win=258 Len=0"
"778","190.095380","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=486686 Ack=3497 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"779","190.095692","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=487986 Ack=3497 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"780","190.095740","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3497 Ack=489286 Win=258 Len=0"
"781","190.096516","52.113.194.133","192.168.43.215","TLSv1.2","484","Application Data"
"782","190.096803","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=489716 Ack=3497 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"783","190.096862","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3497 Ack=491016 Win=258 Len=0"
"784","190.103690","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=491016 Ack=3497 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"785","190.103814","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=492316 Ack=3497 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"786","190.103860","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3497 Ack=493616 Win=258 Len=0"
"787","190.103916","52.113.194.133","192.168.43.215","TLSv1.2","343","Application Data"
"788","190.104001","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=493905 Ack=3497 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"789","190.104074","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3497 Ack=495205 Win=258 Len=0"
"790","190.104169","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=495205 Ack=3497 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"791","190.104365","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=496505 Ack=3497 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"792","190.104396","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3497 Ack=497805 Win=258 Len=0"
"793","190.104538","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=497805 Ack=3497 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"794","190.104783","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=499105 Ack=3497 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"795","190.104814","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3497 Ack=500405 Win=258 Len=0"
"796","190.104894","52.113.194.133","192.168.43.215","TLSv1.2","141","Application Data"
"797","190.105005","52.113.194.133","192.168.43.215","TLSv1.2","92","Application Data"
"798","190.105034","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3497 Ack=500530 Win=258 Len=0"
"799","197.146292","192.168.43.215","52.113.194.133","TLSv1.2","186","Application Data"
"800","197.182191","52.113.194.133","192.168.43.215","TCP","54","443  >  49262 [ACK] Seq=500530 Ack=3629 Win=2047 Len=0"
"801","197.223305","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=500530 Ack=3629 Win=2047 Len=1300 [TCP segment of a reassembled PDU]"
"802","197.223426","52.113.194.133","192.168.43.215","TLSv1.2","337","Application Data"
"803","197.223465","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3629 Ack=502113 Win=258 Len=0"
"804","197.224277","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=502113 Ack=3629 Win=2047 Len=1300 [TCP segment of a reassembled PDU]"
"805","197.225279","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=503413 Ack=3629 Win=2047 Len=1300 [TCP segment of a reassembled PDU]"
"806","197.225399","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3629 Ack=504713 Win=258 Len=0"
"807","197.225540","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=504713 Ack=3629 Win=2047 Len=1300 [TCP segment of a reassembled PDU]"
"808","197.226250","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=506013 Ack=3629 Win=2047 Len=1300 [TCP segment of a reassembled PDU]"
"809","197.226396","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3629 Ack=507313 Win=258 Len=0"
"810","197.227159","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=507313 Ack=3629 Win=2047 Len=1300 [TCP segment of a reassembled PDU]"
"811","197.227369","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=508613 Ack=3629 Win=2047 Len=1300 [TCP segment of a reassembled PDU]"
"812","197.227424","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3629 Ack=509913 Win=258 Len=0"
"813","197.228144","52.113.194.133","192.168.43.215","TLSv1.2","484","Application Data"
"814","197.228422","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=510343 Ack=3629 Win=2047 Len=1300 [TCP segment of a reassembled PDU]"
"815","197.228505","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=3629 Ack=511643 Win=258 Len=0"
