"No.","Time","Source","Destination","Protocol","Length","Info"
"531","0.498502","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=668196 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"532","0.498521","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=669656 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"533","0.498534","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=671116 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"534","0.498545","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=672576 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"535","0.498560","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=674036 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"536","0.498574","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=675496 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"537","0.498590","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=676956 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"538","0.498606","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=678416 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"539","0.498619","127.0.0.1","127.0.0.1","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"540","0.498631","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=681336 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"541","0.498641","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=682796 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"542","0.498654","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=684256 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"543","0.498667","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=685716 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"544","0.498677","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=687176 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"545","0.498690","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=688636 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"546","0.498702","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=690096 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"547","0.498713","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=691556 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"548","0.498726","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=693016 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"549","0.498737","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=694476 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"550","0.498749","127.0.0.1","127.0.0.1","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"551","0.498762","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=697396 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"552","0.498774","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=698856 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"553","0.498937","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=700316 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"554","0.498948","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=701776 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"555","0.498958","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=703236 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"556","0.498970","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=704696 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"557","0.498981","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=706156 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"558","0.498992","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=707616 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"559","0.499005","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=709076 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"560","0.499015","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=710536 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"561","0.499028","127.0.0.1","127.0.0.1","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"562","0.499040","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51944 [ACK] Seq=713456 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"563","0.499051","127.0.0.1","127.0.0.1","TLSv1.2","809","Application Data"
"564","0.499187","127.0.0.1","127.0.0.1","TCP","44","51944  >  33333 [ACK] Seq=645 Ack=700316 Win=18944 Len=0"
"565","0.499199","127.0.0.1","127.0.0.1","TCP","44","51944  >  33333 [ACK] Seq=645 Ack=715681 Win=3584 Len=0"
"566","0.510773","127.0.0.1","127.0.0.1","TCP","44","[TCP Window Update] 51944  >  33333 [ACK] Seq=645 Ack=715681 Win=65536 Len=0"
"567","0.522003","127.0.0.1","127.0.0.1","TLSv1.2","113","Encrypted Alert"
"568","0.522067","127.0.0.1","127.0.0.1","TCP","44","33333  >  51944 [ACK] Seq=715681 Ack=714 Win=65024 Len=0"
"569","0.522429","127.0.0.1","127.0.0.1","TCP","44","51944  >  33333 [FIN, ACK] Seq=714 Ack=715681 Win=65536 Len=0"
"570","0.522478","127.0.0.1","127.0.0.1","TLSv1.2","113","Encrypted Alert"
"571","0.522520","127.0.0.1","127.0.0.1","TCP","44","33333  >  51944 [FIN, ACK] Seq=715750 Ack=715 Win=65024 Len=0"
"572","0.522528","127.0.0.1","127.0.0.1","TCP","44","51944  >  33333 [ACK] Seq=715 Ack=715750 Win=65536 Len=0"
"573","0.522566","127.0.0.1","127.0.0.1","TCP","44","51944  >  33333 [ACK] Seq=715 Ack=715751 Win=65536 Len=0"
"842","16.643367","127.0.0.1","127.0.0.1","TCP","56","51993  >  33333 [SYN] Seq=0 Win=8192 Len=0 MSS=65495 WS=256 SACK_PERM=1"
"843","16.643429","127.0.0.1","127.0.0.1","TCP","56","33333  >  51993 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=65495 WS=256 SACK_PERM=1"
"844","16.643489","127.0.0.1","127.0.0.1","TCP","44","51993  >  33333 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"845","16.744120","127.0.0.1","127.0.0.1","TLSv1.2","256","Client Hello"
"846","16.744178","127.0.0.1","127.0.0.1","TCP","44","33333  >  51993 [ACK] Seq=1 Ack=213 Win=65536 Len=0"
"847","16.753169","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=1 Ack=213 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"848","16.753182","127.0.0.1","127.0.0.1","TLSv1.2","268","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"849","16.753231","127.0.0.1","127.0.0.1","TCP","44","51993  >  33333 [ACK] Seq=213 Ack=1685 Win=65536 Len=0"
"850","16.786204","127.0.0.1","127.0.0.1","TLSv1.2","183","Client Key Exchange"
"851","16.786262","127.0.0.1","127.0.0.1","TCP","44","33333  >  51993 [ACK] Seq=1685 Ack=352 Win=65536 Len=0"
"852","16.805875","127.0.0.1","127.0.0.1","TLSv1.2","50","Change Cipher Spec"
"853","16.805932","127.0.0.1","127.0.0.1","TCP","44","33333  >  51993 [ACK] Seq=1685 Ack=358 Win=65536 Len=0"
"854","16.840206","127.0.0.1","127.0.0.1","TLSv1.2","129","Encrypted Handshake Message"
"855","16.840264","127.0.0.1","127.0.0.1","TCP","44","33333  >  51993 [ACK] Seq=1685 Ack=443 Win=65280 Len=0"
"856","16.840802","127.0.0.1","127.0.0.1","TLSv1.2","50","Change Cipher Spec"
"857","16.840848","127.0.0.1","127.0.0.1","TCP","44","51993  >  33333 [ACK] Seq=443 Ack=1691 Win=65536 Len=0"
"858","16.841156","127.0.0.1","127.0.0.1","TLSv1.2","129","Encrypted Handshake Message"
"859","16.841182","127.0.0.1","127.0.0.1","TCP","44","51993  >  33333 [ACK] Seq=443 Ack=1776 Win=65536 Len=0"
"860","17.050684","127.0.0.1","127.0.0.1","TLSv1.2","177","Application Data"
"861","17.050753","127.0.0.1","127.0.0.1","TCP","44","33333  >  51993 [ACK] Seq=1776 Ack=576 Win=65280 Len=0"
"862","17.050945","127.0.0.1","127.0.0.1","TLSv1.2","113","Application Data"
"863","17.050964","127.0.0.1","127.0.0.1","TCP","44","33333  >  51993 [ACK] Seq=1776 Ack=645 Win=65024 Len=0"
"864","17.056190","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=1776 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"865","17.056203","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=3236 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"866","17.056214","127.0.0.1","127.0.0.1","TLSv1.2","1289","Application Data"
"867","17.056276","127.0.0.1","127.0.0.1","TCP","44","51993  >  33333 [ACK] Seq=645 Ack=5941 Win=65536 Len=0"
"868","17.056683","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=5941 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"869","17.056693","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=7401 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"870","17.056704","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=8861 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"871","17.056714","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=10321 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"872","17.056724","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=11781 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"873","17.056736","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=13241 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"874","17.056747","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=14701 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"875","17.056758","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=16161 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"876","17.056796","127.0.0.1","127.0.0.1","TCP","44","51993  >  33333 [ACK] Seq=645 Ack=17621 Win=65536 Len=0"
"877","17.056829","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=17621 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"878","17.056844","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=19081 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"879","17.056857","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=20541 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"880","17.056866","127.0.0.1","127.0.0.1","TLSv1.2","437","Application Data"
"881","17.056895","127.0.0.1","127.0.0.1","TCP","44","51993  >  33333 [ACK] Seq=645 Ack=22394 Win=65536 Len=0"
"882","17.057298","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=22394 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"883","17.057307","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=23854 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"884","17.057317","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=25314 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"885","17.057326","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=26774 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"886","17.057337","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=28234 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"887","17.057347","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=29694 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"888","17.057357","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=31154 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"889","17.057367","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=32614 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"890","17.057377","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=34074 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"891","17.057388","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=35534 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"892","17.057397","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=36994 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"893","17.057411","127.0.0.1","127.0.0.1","TLSv1.2","437","Application Data"
"894","17.057477","127.0.0.1","127.0.0.1","TCP","44","51993  >  33333 [ACK] Seq=645 Ack=38847 Win=65536 Len=0"
"895","17.057874","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=38847 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"896","17.057883","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=40307 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"897","17.057892","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=41767 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"898","17.057903","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=43227 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"899","17.057912","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=44687 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"900","17.057922","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=46147 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"901","17.057931","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=47607 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"902","17.057941","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=49067 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"903","17.057950","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=50527 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"904","17.057960","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=51987 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"905","17.057970","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=53447 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"906","17.057983","127.0.0.1","127.0.0.1","TLSv1.2","437","Application Data"
"907","17.058041","127.0.0.1","127.0.0.1","TCP","44","51993  >  33333 [ACK] Seq=645 Ack=55300 Win=65536 Len=0"
"908","17.058458","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=55300 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"909","17.058468","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=56760 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"910","17.058478","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=58220 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"911","17.058488","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=59680 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"912","17.058499","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=61140 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"913","17.058509","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=62600 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"914","17.058519","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=64060 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"915","17.058529","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=65520 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"916","17.058539","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=66980 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"917","17.058549","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=68440 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"918","17.058559","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=69900 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"919","17.058571","127.0.0.1","127.0.0.1","TLSv1.2","437","Application Data"
"920","17.058635","127.0.0.1","127.0.0.1","TCP","44","51993  >  33333 [ACK] Seq=645 Ack=71753 Win=65536 Len=0"
"921","17.059032","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=71753 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"922","17.059042","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=73213 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"923","17.059051","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=74673 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"924","17.059061","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=76133 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"925","17.059071","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=77593 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"926","17.059081","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=79053 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"927","17.059092","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=80513 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"928","17.059101","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=81973 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"929","17.059112","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=83433 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"930","17.059122","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=84893 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"931","17.059132","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=86353 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"932","17.059142","127.0.0.1","127.0.0.1","TLSv1.2","437","Application Data"
"933","17.059188","127.0.0.1","127.0.0.1","TCP","44","51993  >  33333 [ACK] Seq=645 Ack=88206 Win=49152 Len=0"
"934","17.059581","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=88206 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"935","17.059590","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=89666 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"936","17.059600","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=91126 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"937","17.059610","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=92586 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"938","17.059620","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=94046 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"939","17.059629","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=95506 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"940","17.059639","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=96966 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"941","17.059649","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=98426 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"942","17.059658","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=99886 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"943","17.059668","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=101346 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"944","17.059678","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=102806 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"945","17.059688","127.0.0.1","127.0.0.1","TLSv1.2","437","Application Data"
"946","17.059731","127.0.0.1","127.0.0.1","TCP","44","51993  >  33333 [ACK] Seq=645 Ack=104659 Win=32768 Len=0"
"947","17.060279","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=104659 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"948","17.060290","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=106119 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"949","17.060300","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=107579 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"950","17.060310","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=109039 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"951","17.060321","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=110499 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"952","17.060331","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=111959 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"953","17.060341","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=113419 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"954","17.060352","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=114879 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"955","17.060362","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=116339 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"956","17.060373","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=117799 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"957","17.060383","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=119259 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"958","17.060393","127.0.0.1","127.0.0.1","TLSv1.2","437","Application Data"
"959","17.060437","127.0.0.1","127.0.0.1","TCP","44","51993  >  33333 [ACK] Seq=645 Ack=121112 Win=16128 Len=0"
"960","17.060900","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=121112 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"961","17.060911","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=122572 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"962","17.060921","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=124032 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"963","17.060931","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=125492 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"964","17.060942","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=126952 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"965","17.060953","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=128412 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"966","17.060964","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=129872 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"967","17.060974","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=131332 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"968","17.060986","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=132792 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"969","17.060997","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=134252 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"970","17.061008","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=135712 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"971","17.061053","127.0.0.1","127.0.0.1","TCP","44","51993  >  33333 [ACK] Seq=645 Ack=137172 Win=256 Len=0"
"972","17.063626","127.0.0.1","127.0.0.1","TCP","44","[TCP Window Update] 51993  >  33333 [ACK] Seq=645 Ack=137172 Win=65536 Len=0"
"973","17.063804","127.0.0.1","127.0.0.1","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"974","17.063817","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=138632 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"975","17.063828","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=140092 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"976","17.063840","127.0.0.1","127.0.0.1","TCP","1504","33333  >  51993 [ACK] Seq=141552 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
