No.,Time,Source,Destination,Protocol,Length,Info
408,76.314961,52.113.194.133,192.168.43.215,TCP,1354,443  >  55641 [ACK] Seq=262 Ack=1369 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
409,76.315345,52.113.194.133,192.168.43.215,TCP,1354,443  >  55641 [ACK] Seq=1562 Ack=1369 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
410,76.315462,192.168.43.215,52.113.194.133,TCP,54,55641  >  443 [ACK] Seq=1369 Ack=2862 Win=66048 Len=0
411,76.315547,52.113.194.133,192.168.43.215,TLSv1.2,789,Application Data
412,76.315692,52.113.194.133,192.168.43.215,TCP,1354,443  >  55641 [ACK] Seq=3597 Ack=1369 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
413,76.31579599999999,192.168.43.215,52.113.194.133,TCP,54,55641  >  443 [ACK] Seq=1369 Ack=4897 Win=66048 Len=0
414,76.315867,52.113.194.133,192.168.43.215,TCP,1354,443  >  55641 [ACK] Seq=4897 Ack=1369 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
415,76.316285,52.113.194.133,192.168.43.215,TCP,1354,443  >  55641 [ACK] Seq=6197 Ack=1369 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
416,76.316325,192.168.43.215,52.113.194.133,TCP,54,55641  >  443 [ACK] Seq=1369 Ack=7497 Win=66048 Len=0
417,76.31636800000001,52.113.194.133,192.168.43.215,TCP,1354,443  >  55641 [ACK] Seq=7497 Ack=1369 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
418,76.31640300000001,52.113.194.133,192.168.43.215,TCP,1354,443  >  55641 [ACK] Seq=8797 Ack=1369 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
419,76.316434,192.168.43.215,52.113.194.133,TCP,54,55641  >  443 [ACK] Seq=1369 Ack=10097 Win=66048 Len=0
420,76.31669000000001,52.113.194.133,192.168.43.215,TCP,1354,443  >  55641 [ACK] Seq=10097 Ack=1369 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
421,76.316732,52.113.194.133,192.168.43.215,TLSv1.2,484,Application Data
422,76.316763,192.168.43.215,52.113.194.133,TCP,54,55641  >  443 [ACK] Seq=1369 Ack=11827 Win=66048 Len=0
423,76.31688,52.113.194.133,192.168.43.215,TCP,1354,443  >  55641 [ACK] Seq=11827 Ack=1369 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
424,76.319486,52.113.194.133,192.168.43.215,TCP,1354,443  >  55641 [ACK] Seq=13127 Ack=1369 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
425,76.319594,192.168.43.215,52.113.194.133,TCP,54,55641  >  443 [ACK] Seq=1369 Ack=14427 Win=66048 Len=0
426,76.31988299999999,52.113.194.133,192.168.43.215,TCP,1354,443  >  55641 [ACK] Seq=14427 Ack=1369 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
427,76.319932,52.113.194.133,192.168.43.215,TLSv1.2,336,Application Data
428,76.319959,192.168.43.215,52.113.194.133,TCP,54,55641  >  443 [ACK] Seq=1369 Ack=16009 Win=66048 Len=0
429,76.320122,52.113.194.133,192.168.43.215,TCP,1354,443  >  55641 [ACK] Seq=16009 Ack=1369 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
430,76.320526,52.113.194.133,192.168.43.215,TLSv1.2,823,Application Data
431,76.32055799999999,192.168.43.215,52.113.194.133,TCP,54,55641  >  443 [ACK] Seq=1369 Ack=18078 Win=66048 Len=0
432,76.320605,52.113.194.133,192.168.43.215,TLSv1.2,92,Application Data
433,76.335824,192.168.43.215,52.113.194.133,TCP,54,55641  >  443 [ACK] Seq=1369 Ack=18116 Win=66048 Len=0
434,81.463045,192.168.43.215,52.113.194.133,TCP,54,"55641  >  443 [FIN, ACK] Seq=1369 Ack=18116 Win=66048 Len=0"
435,81.551253,52.113.194.133,192.168.43.215,TCP,54,443  >  55641 [ACK] Seq=18116 Ack=1370 Win=525056 Len=0
436,81.551342,52.113.194.133,192.168.43.215,TCP,54,"443  >  55641 [FIN, ACK] Seq=18116 Ack=1370 Win=525056 Len=0"
437,81.551386,192.168.43.215,52.113.194.133,TCP,54,55641  >  443 [ACK] Seq=1370 Ack=18117 Win=66048 Len=0
438,81.693619,192.168.43.215,52.113.194.133,TCP,66,55718  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
439,81.74282,52.113.194.133,192.168.43.215,TCP,66,"443  >  55718 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 WS=256 SACK_PERM=1"
440,81.743029,192.168.43.215,52.113.194.133,TCP,54,55718  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0
441,81.744478,192.168.43.215,52.113.194.133,TLSv1.2,620,Client Hello
442,81.795182,52.113.194.133,192.168.43.215,TCP,54,443  >  55718 [ACK] Seq=1 Ack=567 Win=261888 Len=0
443,81.795448,52.113.194.133,192.168.43.215,TLSv1.2,208,"Server Hello, Change Cipher Spec, Encrypted Handshake Message"
444,81.798899,192.168.43.215,52.113.194.133,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
445,81.852091,52.113.194.133,192.168.43.215,TCP,54,443  >  55718 [ACK] Seq=155 Ack=618 Win=261888 Len=0
446,81.85220799999999,52.113.194.133,192.168.43.215,TLSv1.2,123,Application Data
447,81.877134,192.168.43.215,52.113.194.133,TCP,54,55718  >  443 [ACK] Seq=618 Ack=224 Win=66048 Len=0
448,85.897537,192.168.43.215,52.113.194.133,TLSv1.2,153,Application Data
449,85.89800799999999,192.168.43.215,52.113.194.133,TLSv1.2,92,Application Data
450,85.898299,192.168.43.215,52.113.194.133,TLSv1.2,668,Application Data
451,85.94962199999999,52.113.194.133,192.168.43.215,TCP,54,443  >  55718 [ACK] Seq=224 Ack=755 Win=261632 Len=0
452,85.949863,52.113.194.133,192.168.43.215,TLSv1.2,92,Application Data
453,85.950414,52.113.194.133,192.168.43.215,TCP,54,443  >  55718 [ACK] Seq=262 Ack=1369 Win=262400 Len=0
454,85.971305,192.168.43.215,52.113.194.133,TCP,54,55718  >  443 [ACK] Seq=1369 Ack=262 Win=65792 Len=0
455,86.111267,52.113.194.133,192.168.43.215,TCP,1354,443  >  55718 [ACK] Seq=262 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
456,86.111721,52.113.194.133,192.168.43.215,TCP,1354,443  >  55718 [ACK] Seq=1562 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
457,86.111835,192.168.43.215,52.113.194.133,TCP,54,55718  >  443 [ACK] Seq=1369 Ack=2862 Win=66048 Len=0
458,86.111928,52.113.194.133,192.168.43.215,TLSv1.2,788,Application Data
459,86.111971,52.113.194.133,192.168.43.215,TCP,1354,443  >  55718 [ACK] Seq=3596 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
460,86.112,192.168.43.215,52.113.194.133,TCP,54,55718  >  443 [ACK] Seq=1369 Ack=4896 Win=66048 Len=0
461,86.112084,52.113.194.133,192.168.43.215,TCP,1354,443  >  55718 [ACK] Seq=4896 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
462,86.112117,52.113.194.133,192.168.43.215,TCP,1354,443  >  55718 [ACK] Seq=6196 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
463,86.11214100000001,192.168.43.215,52.113.194.133,TCP,54,55718  >  443 [ACK] Seq=1369 Ack=7496 Win=66048 Len=0
464,86.112672,52.113.194.133,192.168.43.215,TCP,1354,443  >  55718 [ACK] Seq=7496 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
465,86.112726,52.113.194.133,192.168.43.215,TCP,1354,443  >  55718 [ACK] Seq=8796 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
466,86.11275699999999,192.168.43.215,52.113.194.133,TCP,54,55718  >  443 [ACK] Seq=1369 Ack=10096 Win=66048 Len=0
467,86.112799,52.113.194.133,192.168.43.215,TCP,1354,443  >  55718 [ACK] Seq=10096 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
468,86.112902,52.113.194.133,192.168.43.215,TLSv1.2,484,Application Data
469,86.11296899999999,192.168.43.215,52.113.194.133,TCP,54,55718  >  443 [ACK] Seq=1369 Ack=11826 Win=66048 Len=0
470,86.113045,52.113.194.133,192.168.43.215,TCP,1354,443  >  55718 [ACK] Seq=11826 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
471,86.113179,52.113.194.133,192.168.43.215,TCP,1354,443  >  55718 [ACK] Seq=13126 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
472,86.113214,192.168.43.215,52.113.194.133,TCP,54,55718  >  443 [ACK] Seq=1369 Ack=14426 Win=66048 Len=0
473,86.113248,52.113.194.133,192.168.43.215,TCP,1354,443  >  55718 [ACK] Seq=14426 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
474,86.114174,52.113.194.133,192.168.43.215,TLSv1.2,336,Application Data
475,86.114231,192.168.43.215,52.113.194.133,TCP,54,55718  >  443 [ACK] Seq=1369 Ack=16008 Win=66048 Len=0
476,86.114289,52.113.194.133,192.168.43.215,TCP,1354,443  >  55718 [ACK] Seq=16008 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
477,86.114325,52.113.194.133,192.168.43.215,TLSv1.2,823,Application Data
478,86.114352,192.168.43.215,52.113.194.133,TCP,54,55718  >  443 [ACK] Seq=1369 Ack=18077 Win=66048 Len=0
479,86.114388,52.113.194.133,192.168.43.215,TLSv1.2,92,Application Data
480,86.131501,192.168.43.215,52.113.194.133,TCP,54,55718  >  443 [ACK] Seq=1369 Ack=18115 Win=66048 Len=0
481,91.465535,192.168.43.215,52.113.194.133,TCP,54,"55718  >  443 [FIN, ACK] Seq=1369 Ack=18115 Win=66048 Len=0"
482,91.552502,52.113.194.133,192.168.43.215,TCP,54,443  >  55718 [ACK] Seq=18115 Ack=1370 Win=262400 Len=0
483,91.552545,52.113.194.133,192.168.43.215,TCP,54,"443  >  55718 [FIN, ACK] Seq=18115 Ack=1370 Win=262400 Len=0"
484,91.55260600000001,192.168.43.215,52.113.194.133,TCP,54,55718  >  443 [ACK] Seq=1370 Ack=18116 Win=66048 Len=0
485,93.689328,192.168.43.215,52.113.194.133,TCP,66,55938  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
486,93.736414,52.113.194.133,192.168.43.215,TCP,66,"443  >  55938 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 WS=256 SACK_PERM=1"
487,93.73662,192.168.43.215,52.113.194.133,TCP,54,55938  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0
488,93.73732700000001,192.168.43.215,52.113.194.133,TLSv1.2,620,Client Hello
489,93.804789,52.113.194.133,192.168.43.215,TCP,54,443  >  55938 [ACK] Seq=1 Ack=567 Win=524544 Len=0
490,93.805669,52.113.194.133,192.168.43.215,TLSv1.2,208,"Server Hello, Change Cipher Spec, Encrypted Handshake Message"
491,93.808402,192.168.43.215,52.113.194.133,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
492,93.80881600000001,192.168.43.215,52.113.194.133,TLSv1.2,153,Application Data
493,93.80941,192.168.43.215,52.113.194.133,TLSv1.2,668,Application Data
494,93.86062700000001,52.113.194.133,192.168.43.215,TCP,54,443  >  55938 [ACK] Seq=155 Ack=618 Win=524544 Len=0
495,93.86074599999999,52.113.194.133,192.168.43.215,TLSv1.2,123,Application Data
496,93.86112800000001,192.168.43.215,52.113.194.133,TLSv1.2,92,Application Data
497,93.867708,52.113.194.133,192.168.43.215,TCP,54,443  >  55938 [ACK] Seq=224 Ack=717 Win=524288 Len=0
498,93.86778100000001,52.113.194.133,192.168.43.215,TLSv1.2,92,Application Data
499,93.891929,192.168.43.215,52.113.194.133,TCP,54,55938  >  443 [ACK] Seq=1369 Ack=262 Win=65792 Len=0
500,93.908819,52.113.194.133,192.168.43.215,TCP,1354,443  >  55938 [ACK] Seq=262 Ack=1331 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
501,93.908941,192.168.43.215,52.113.194.133,TCP,54,55938  >  443 [ACK] Seq=1369 Ack=1562 Win=66048 Len=0
502,93.909688,52.113.194.133,192.168.43.215,TCP,1354,443  >  55938 [ACK] Seq=1562 Ack=1331 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
503,93.909762,192.168.43.215,52.113.194.133,TCP,54,55938  >  443 [ACK] Seq=1369 Ack=2862 Win=66048 Len=0
504,93.909821,52.113.194.133,192.168.43.215,TLSv1.2,782,Application Data
505,93.90986,52.113.194.133,192.168.43.215,TCP,1354,443  >  55938 [ACK] Seq=3590 Ack=1331 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
506,93.909891,192.168.43.215,52.113.194.133,TCP,54,55938  >  443 [ACK] Seq=1369 Ack=4890 Win=66048 Len=0
507,93.909947,52.113.194.133,192.168.43.215,TCP,1354,443  >  55938 [ACK] Seq=4890 Ack=1331 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
508,93.909983,192.168.43.215,52.113.194.133,TCP,54,55938  >  443 [ACK] Seq=1369 Ack=6190 Win=66048 Len=0
509,93.911693,52.113.194.133,192.168.43.215,TCP,1354,443  >  55938 [ACK] Seq=6190 Ack=1331 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
510,93.911815,192.168.43.215,52.113.194.133,TCP,54,55938  >  443 [ACK] Seq=1369 Ack=7490 Win=66048 Len=0
511,93.911911,52.113.194.133,192.168.43.215,TCP,1354,443  >  55938 [ACK] Seq=7490 Ack=1331 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
512,93.91194899999999,192.168.43.215,52.113.194.133,TCP,54,55938  >  443 [ACK] Seq=1369 Ack=8790 Win=66048 Len=0
513,93.912003,52.113.194.133,192.168.43.215,TCP,1354,443  >  55938 [ACK] Seq=8790 Ack=1331 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
514,93.912035,192.168.43.215,52.113.194.133,TCP,54,55938  >  443 [ACK] Seq=1369 Ack=10090 Win=66048 Len=0
515,93.912085,52.113.194.133,192.168.43.215,TCP,1354,443  >  55938 [ACK] Seq=10090 Ack=1331 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
516,93.912121,192.168.43.215,52.113.194.133,TCP,54,55938  >  443 [ACK] Seq=1369 Ack=11390 Win=66048 Len=0
517,93.91216999999999,52.113.194.133,192.168.43.215,TLSv1.2,484,Application Data
518,93.912203,192.168.43.215,52.113.194.133,TCP,54,55938  >  443 [ACK] Seq=1369 Ack=11820 Win=65792 Len=0
519,93.912254,52.113.194.133,192.168.43.215,TCP,1354,443  >  55938 [ACK] Seq=11820 Ack=1331 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
520,93.912288,192.168.43.215,52.113.194.133,TCP,54,55938  >  443 [ACK] Seq=1369 Ack=13120 Win=66048 Len=0
521,93.912456,52.113.194.133,192.168.43.215,TCP,1354,443  >  55938 [ACK] Seq=13120 Ack=1331 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
522,93.912504,192.168.43.215,52.113.194.133,TCP,54,55938  >  443 [ACK] Seq=1369 Ack=14420 Win=66048 Len=0
523,93.91255699999999,52.113.194.133,192.168.43.215,TCP,1354,443  >  55938 [ACK] Seq=14420 Ack=1331 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
524,93.912596,192.168.43.215,52.113.194.133,TCP,54,55938  >  443 [ACK] Seq=1369 Ack=15720 Win=66048 Len=0
525,93.912648,52.113.194.133,192.168.43.215,TLSv1.2,343,Application Data
526,93.912678,192.168.43.215,52.113.194.133,TCP,54,55938  >  443 [ACK] Seq=1369 Ack=16009 Win=65792 Len=0
527,93.91273100000001,52.113.194.133,192.168.43.215,TCP,1354,443  >  55938 [ACK] Seq=16009 Ack=1331 Win=525056 Len=1300 [TCP segment of a reassembled PDU]
528,93.912768,192.168.43.215,52.113.194.133,TCP,54,55938  >  443 [ACK] Seq=1369 Ack=17309 Win=66048 Len=0
529,93.913862,52.113.194.133,192.168.43.215,TLSv1.2,823,Application Data
530,93.91392900000001,192.168.43.215,52.113.194.133,TCP,54,55938  >  443 [ACK] Seq=1369 Ack=18078 Win=65280 Len=0
531,93.913989,52.113.194.133,192.168.43.215,TLSv1.2,92,Application Data
532,93.91403199999999,52.113.194.133,192.168.43.215,TCP,54,443  >  55938 [ACK] Seq=18116 Ack=1369 Win=525056 Len=0
533,93.933749,192.168.43.215,52.113.194.133,TCP,54,55938  >  443 [ACK] Seq=1369 Ack=18116 Win=65280 Len=0
534,101.46736700000001,192.168.43.215,52.113.194.133,TCP,54,"55938  >  443 [FIN, ACK] Seq=1369 Ack=18116 Win=65280 Len=0"
535,101.551004,52.113.194.133,192.168.43.215,TCP,54,443  >  55938 [ACK] Seq=18116 Ack=1370 Win=525056 Len=0
536,101.551048,52.113.194.133,192.168.43.215,TCP,54,"443  >  55938 [FIN, ACK] Seq=18116 Ack=1370 Win=525056 Len=0"
537,101.551113,192.168.43.215,52.113.194.133,TCP,54,55938  >  443 [ACK] Seq=1370 Ack=18117 Win=65280 Len=0
538,102.224731,192.168.43.215,52.113.194.133,TCP,66,56056  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
539,102.26909599999999,52.113.194.133,192.168.43.215,TCP,66,"443  >  56056 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 WS=256 SACK_PERM=1"
540,102.269319,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0
541,102.269911,192.168.43.215,52.113.194.133,TLSv1.2,620,Client Hello
542,102.315671,52.113.194.133,192.168.43.215,TCP,54,443  >  56056 [ACK] Seq=1 Ack=567 Win=261888 Len=0
543,102.31609300000001,52.113.194.133,192.168.43.215,TLSv1.2,208,"Server Hello, Change Cipher Spec, Encrypted Handshake Message"
544,102.31899399999999,192.168.43.215,52.113.194.133,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
545,102.319355,192.168.43.215,52.113.194.133,TLSv1.2,153,Application Data
546,102.319874,192.168.43.215,52.113.194.133,TLSv1.2,668,Application Data
547,102.36379000000001,52.113.194.133,192.168.43.215,TCP,54,443  >  56056 [ACK] Seq=155 Ack=717 Win=261632 Len=0
548,102.36396500000001,52.113.194.133,192.168.43.215,TLSv1.2,123,Application Data
549,102.364367,192.168.43.215,52.113.194.133,TLSv1.2,92,Application Data
550,102.364486,52.113.194.133,192.168.43.215,TLSv1.2,92,Application Data
551,102.39948000000001,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1369 Ack=262 Win=65792 Len=0
552,102.429793,52.113.194.133,192.168.43.215,TCP,54,443  >  56056 [ACK] Seq=262 Ack=1369 Win=262400 Len=0
553,102.53394300000001,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=262 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
554,102.53405,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=1562 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
555,102.534102,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1369 Ack=2862 Win=66048 Len=0
556,102.534188,52.113.194.133,192.168.43.215,TLSv1.2,787,Application Data
557,102.534234,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=3595 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
558,102.534266,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1369 Ack=4895 Win=66048 Len=0
559,102.534308,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=4895 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
560,102.534346,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=6195 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
561,102.534374,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1369 Ack=7495 Win=66048 Len=0
562,102.534415,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=7495 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
563,102.534454,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=8795 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
564,102.534482,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1369 Ack=10095 Win=66048 Len=0
565,102.534523,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=10095 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
566,102.535076,52.113.194.133,192.168.43.215,TLSv1.2,484,Application Data
567,102.535136,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1369 Ack=11825 Win=66048 Len=0
568,102.53520300000001,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=11825 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
569,102.535246,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=13125 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
570,102.53528100000001,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1369 Ack=14425 Win=66048 Len=0
571,102.535326,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=14425 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
572,102.53536899999999,52.113.194.133,192.168.43.215,TLSv1.2,336,Application Data
573,102.535403,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1369 Ack=16007 Win=66048 Len=0
574,102.53545,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=16007 Ack=1369 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
575,102.535488,52.113.194.133,192.168.43.215,TLSv1.2,820,Application Data
576,102.535516,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1369 Ack=18073 Win=66048 Len=0
577,102.535558,52.113.194.133,192.168.43.215,TLSv1.2,92,Application Data
578,102.60035400000001,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1369 Ack=18111 Win=66048 Len=0
579,107.035848,192.168.43.215,52.113.194.133,TLSv1.2,203,Application Data
580,107.10964799999999,52.113.194.133,192.168.43.215,TCP,54,443  >  56056 [ACK] Seq=18111 Ack=1518 Win=262400 Len=0
581,107.13035,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=18111 Ack=1518 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
582,107.130402,52.113.194.133,192.168.43.215,TLSv1.2,336,Application Data
583,107.130448,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1518 Ack=19693 Win=66048 Len=0
584,107.130523,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=19693 Ack=1518 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
585,107.13068500000001,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=20993 Ack=1518 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
586,107.130802,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1518 Ack=22293 Win=66048 Len=0
587,107.131491,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=22293 Ack=1518 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
588,107.13158500000002,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=23593 Ack=1518 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
589,107.13163700000001,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1518 Ack=24893 Win=66048 Len=0
590,107.18023799999999,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=24893 Ack=1518 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
591,107.180399,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=26193 Ack=1518 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
592,107.18046000000001,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1518 Ack=27493 Win=66048 Len=0
593,107.18056299999999,52.113.194.133,192.168.43.215,TLSv1.2,484,Application Data
594,107.18060600000001,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=27923 Ack=1518 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
595,107.180654,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1518 Ack=29223 Win=66048 Len=0
596,107.180706,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=29223 Ack=1518 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
597,107.18075,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=30523 Ack=1518 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
598,107.18078100000001,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1518 Ack=31823 Win=66048 Len=0
599,107.180824,52.113.194.133,192.168.43.215,TLSv1.2,343,Application Data
600,107.18086299999999,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=32112 Ack=1518 Win=262400 Len=1300 [TCP segment of a reassembled PDU]
601,107.180898,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1518 Ack=33412 Win=66048 Len=0
602,107.180945,52.113.194.133,192.168.43.215,TLSv1.2,820,Application Data
603,107.18098400000001,52.113.194.133,192.168.43.215,TLSv1.2,92,Application Data
604,107.181013,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1518 Ack=34216 Win=65280 Len=0
605,111.39634,192.168.43.215,52.113.194.133,TLSv1.2,195,Application Data
606,111.47395900000001,52.113.194.133,192.168.43.215,TCP,54,443  >  56056 [ACK] Seq=34216 Ack=1659 Win=262144 Len=0
607,111.499852,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=34216 Ack=1659 Win=262144 Len=1300 [TCP segment of a reassembled PDU]
608,111.499917,52.113.194.133,192.168.43.215,TLSv1.2,337,Application Data
609,111.499972,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1659 Ack=35799 Win=66048 Len=0
610,111.500064,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=35799 Ack=1659 Win=262144 Len=1300 [TCP segment of a reassembled PDU]
611,111.500758,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=37099 Ack=1659 Win=262144 Len=1300 [TCP segment of a reassembled PDU]
612,111.500906,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1659 Ack=38399 Win=66048 Len=0
613,111.50099499999999,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=38399 Ack=1659 Win=262144 Len=1300 [TCP segment of a reassembled PDU]
614,111.50103700000001,52.113.194.133,192.168.43.215,TCP,1354,443  >  56056 [ACK] Seq=39699 Ack=1659 Win=262144 Len=1300 [TCP segment of a reassembled PDU]
615,111.501074,192.168.43.215,52.113.194.133,TCP,54,56056  >  443 [ACK] Seq=1659 Ack=40999 Win=66048 Len=0
