No.,Timestamp,Source,Destination,Protocol,Length,TimeToResp,Ratio,ActionType
1605,1603543286589,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1606,1603543286590,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1607,1603543286591,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1608,1603543286596,127.0.0.1,127.0.0.1,TCP,2,5,0.0,2
1609,1603543286598,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1610,1603543286601,127.0.0.1,127.0.0.1,TCP,11,3,1.0,5
1611,1603543286602,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1612,1603543286638,127.0.0.1,127.0.0.1,TCP,2,35,0.0,2
1613,1603543286639,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1614,1603543286647,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
1615,1603543286650,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1616,1603543286662,127.0.0.1,127.0.0.1,TCP,2,12,0.0,2
1617,1603543286663,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1618,1603543286664,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1619,1603543286666,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1620,1603543286677,127.0.0.1,127.0.0.1,TCP,2,11,0.0,2
1621,1603543286680,127.0.0.1,127.0.0.1,TCP,11,3,1.0,5
1622,1603543286681,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1623,1603543286681,127.0.0.1,127.0.0.1,TCP,2,0,0.0,4
1624,1603543286693,127.0.0.1,127.0.0.1,TCP,2,12,0.0,2
1625,1603543286696,127.0.0.1,127.0.0.1,TCP,11,3,1.0,5
1626,1603543286696,127.0.0.1,127.0.0.1,TCP,11,0,1.0,5
1627,1603543286697,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1628,1603543286702,127.0.0.1,127.0.0.1,TCP,2,5,0.0,2
1629,1603543286704,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1630,1603543286706,127.0.0.1,127.0.0.1,TCP,2,2,0.0,2
1631,1603543286708,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1632,1603543286852,127.0.0.1,127.0.0.1,TCP,2,144,0.0,2
1633,1603543286866,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1634,1603543286868,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1635,1603543286869,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1636,1603543286881,127.0.0.1,127.0.0.1,TCP,2,12,0.0,2
1637,1603543286885,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1638,1603543286886,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1639,1603543286887,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1640,1603543286894,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
1641,1603543286896,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1642,1603543286897,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1643,1603543286898,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1644,1603543286902,127.0.0.1,127.0.0.1,TCP,2,4,0.0,2
1645,1603543286903,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1646,1603543286926,127.0.0.1,127.0.0.1,TCP,2,22,0.0,2
1647,1603543286929,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1648,1603543286937,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
1649,1603543286939,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1650,1603543286941,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1651,1603543286941,127.0.0.1,127.0.0.1,TCP,11,0,1.0,5
1652,1603543286947,127.0.0.1,127.0.0.1,TCP,2,6,0.0,2
1653,1603543286950,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1654,1603543286951,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1655,1603543286952,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1656,1603543287065,127.0.0.1,127.0.0.1,TCP,2,112,0.0,2
1657,1603543287076,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1658,1603543287077,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1659,1603543287078,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1660,1603543287187,127.0.0.1,127.0.0.1,TCP,2,109,0.0,2
1661,1603543287194,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1662,1603543287204,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
1663,1603543287207,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1664,1603543287211,127.0.0.1,127.0.0.1,TCP,2,4,0.0,2
1665,1603543287214,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1666,1603543287215,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1667,1603543287216,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1668,1603543287254,127.0.0.1,127.0.0.1,TCP,2,38,0.0,2
1669,1603543287256,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1670,1603543287257,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1671,1603543287258,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1672,1603543287266,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
1673,1603543287269,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1674,1603543287271,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1675,1603543287272,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1676,1603543287281,127.0.0.1,127.0.0.1,TCP,2,9,0.0,2
1677,1603543287284,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
1678,1603543287295,127.0.0.1,127.0.0.1,TCP,2,11,0.0,2
1679,1603543287298,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1680,1603543287310,127.0.0.1,127.0.0.1,TCP,2,12,0.0,2
1681,1603543287313,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
1682,1603543287314,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1683,1603543287315,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1684,1603543287318,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
1685,1603543287321,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1686,1603543287322,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1687,1603543287323,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1688,1603543287326,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
1689,1603543287329,127.0.0.1,127.0.0.1,TCP,11,3,1.0,5
1690,1603543287330,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1691,1603543287331,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1692,1603543287476,127.0.0.1,127.0.0.1,TCP,2,145,0.0,2
1693,1603543287491,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1694,1603543287504,127.0.0.1,127.0.0.1,TCP,2,13,0.0,2
1695,1603543287507,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1696,1603543287514,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
1697,1603543287516,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1698,1603543287518,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1699,1603543287519,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1700,1603543287523,127.0.0.1,127.0.0.1,TCP,2,4,0.0,2
1701,1603543287524,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1702,1603543287526,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1703,1603543287527,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1704,1603543287547,127.0.0.1,127.0.0.1,TCP,2,20,0.0,2
1705,1603543287551,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1706,1603543287552,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1707,1603543287554,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1708,1603543287561,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
1709,1603543287564,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
1710,1603543287570,127.0.0.1,127.0.0.1,TCP,2,6,0.0,2
1711,1603543287573,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
1712,1603543287691,127.0.0.1,127.0.0.1,TCP,2,118,0.0,2
1713,1603543287701,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1714,1603543287702,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1715,1603543287703,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1716,1603543287791,127.0.0.1,127.0.0.1,TCP,2,88,0.0,2
1717,1603543287800,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1718,1603543287801,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1719,1603543287802,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1720,1603543287811,127.0.0.1,127.0.0.1,TCP,2,9,0.0,2
1721,1603543287812,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1722,1603543287814,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1723,1603543287815,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1724,1603543287820,127.0.0.1,127.0.0.1,TCP,2,5,0.0,2
1725,1603543287822,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1726,1603543287858,127.0.0.1,127.0.0.1,TCP,2,36,0.0,2
1727,1603543287859,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1728,1603543287867,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
1729,1603543287869,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1730,1603543287871,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1731,1603543287872,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1732,1603543287882,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
1733,1603543287884,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1734,1603543287885,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1735,1603543287886,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1736,1603543287897,127.0.0.1,127.0.0.1,TCP,2,11,0.0,2
1737,1603543287900,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1738,1603543287901,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1739,1603543287902,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1740,1603543287913,127.0.0.1,127.0.0.1,TCP,2,11,0.0,2
1741,1603543287915,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1742,1603543287919,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
1743,1603543287921,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1744,1603543287924,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
1745,1603543287926,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1746,1603543287927,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1747,1603543287928,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1748,1603543288080,127.0.0.1,127.0.0.1,TCP,2,152,0.0,2
1749,1603543288095,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1750,1603543288096,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1751,1603543288097,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1752,1603543288111,127.0.0.1,127.0.0.1,TCP,2,14,0.0,2
1753,1603543288114,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1754,1603543288116,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1755,1603543288119,127.0.0.1,127.0.0.1,TCP,11,3,1.0,5
1756,1603543288133,127.0.0.1,127.0.0.1,TCP,2,14,0.0,2
1757,1603543288136,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1758,1603543288141,127.0.0.1,127.0.0.1,TCP,2,4,0.0,2
1759,1603543288143,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1760,1603543288171,127.0.0.1,127.0.0.1,TCP,2,28,0.0,2
1761,1603543288175,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1762,1603543288182,127.0.0.1,127.0.0.1,TCP,11,7,1.0,5
1763,1603543288184,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1764,1603543288194,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
1765,1603543288198,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1766,1603543288200,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1767,1603543288201,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1768,1603543288209,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
1769,1603543288211,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1770,1603543288213,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1771,1603543288214,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1772,1603543288331,127.0.0.1,127.0.0.1,TCP,2,117,0.0,2
1773,1603543288345,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1774,1603543288436,127.0.0.1,127.0.0.1,TCP,2,91,0.0,2
1775,1603543288445,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1776,1603543288455,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
1777,1603543288456,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1778,1603543288458,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1779,1603543288459,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1780,1603543288466,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
1781,1603543288468,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1782,1603543288470,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1783,1603543288470,127.0.0.1,127.0.0.1,TCP,2,0,0.0,4
1784,1603543288502,127.0.0.1,127.0.0.1,TCP,2,32,0.0,2
1785,1603543288504,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1786,1603543288505,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1787,1603543288506,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1788,1603543288514,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
1789,1603543288516,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1790,1603543288525,127.0.0.1,127.0.0.1,TCP,2,9,0.0,2
1791,1603543288527,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1792,1603543288539,127.0.0.1,127.0.0.1,TCP,2,12,0.0,2
1793,1603543288541,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1794,1603543288543,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1795,1603543288544,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1796,1603543288558,127.0.0.1,127.0.0.1,TCP,2,14,0.0,2
1797,1603543288561,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1798,1603543288562,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1799,1603543288564,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1800,1603543288568,127.0.0.1,127.0.0.1,TCP,2,4,0.0,2
1801,1603543288570,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1802,1603543288571,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1803,1603543288573,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1804,1603543288576,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
1805,1603543288577,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1806,1603543288711,127.0.0.1,127.0.0.1,TCP,2,134,0.0,2
1807,1603543288724,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1808,1603543288737,127.0.0.1,127.0.0.1,TCP,2,13,0.0,2
1809,1603543288740,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1810,1603543288741,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1811,1603543288742,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1812,1603543288749,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
1813,1603543288751,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1814,1603543288752,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1815,1603543288753,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1816,1603543288756,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
1817,1603543288757,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1818,1603543288758,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1819,1603543288760,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1820,1603543288781,127.0.0.1,127.0.0.1,TCP,2,21,0.0,2
1821,1603543288785,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1822,1603543288793,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
1823,1603543288795,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1824,1603543288803,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
1825,1603543288804,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1826,1603543288806,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1827,1603543288807,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1828,1603543288919,127.0.0.1,127.0.0.1,TCP,2,112,0.0,2
1829,1603543288929,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1830,1603543288931,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1831,1603543288932,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1832,1603543289026,127.0.0.1,127.0.0.1,TCP,2,94,0.0,2
1833,1603543289035,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1834,1603543289036,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1835,1603543289038,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1836,1603543289047,127.0.0.1,127.0.0.1,TCP,2,9,0.0,2
1837,1603543289049,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1838,1603543289055,127.0.0.1,127.0.0.1,TCP,2,6,0.0,2
1839,1603543289056,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1840,1603543289094,127.0.0.1,127.0.0.1,TCP,2,38,0.0,2
1841,1603543289095,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1842,1603543289097,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1843,1603543289099,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1844,1603543289109,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
1845,1603543289110,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1846,1603543289113,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1847,1603543289116,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
1848,1603543289138,127.0.0.1,127.0.0.1,TCP,2,22,0.0,2
1849,1603543289141,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1850,1603543289143,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1851,1603543289144,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1852,1603543289161,127.0.0.1,127.0.0.1,TCP,2,17,0.0,2
1853,1603543289164,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1854,1603543289182,127.0.0.1,127.0.0.1,TCP,2,18,0.0,2
1855,1603543289198,127.0.0.1,127.0.0.1,TCP,2,15,0.0,4
1856,1603543289206,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
1857,1603543289208,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1858,1603543289211,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1859,1603543289212,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1860,1603543289240,127.0.0.1,127.0.0.1,TCP,2,28,0.0,2
1861,1603543289244,127.0.0.1,127.0.0.1,TCP,11,4,1.0,5
1862,1603543289245,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1863,1603543289247,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1864,1603543289429,127.0.0.1,127.0.0.1,TCP,2,182,0.0,2
1865,1603543289446,127.0.0.1,127.0.0.1,TCP,11,3,1.0,5
1866,1603543289447,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1867,1603543289450,127.0.0.1,127.0.0.1,TCP,11,3,1.0,5
1868,1603543289463,127.0.0.1,127.0.0.1,TCP,2,13,0.0,2
1869,1603543289466,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1870,1603543289473,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
1871,1603543289475,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1872,1603543289477,127.0.0.1,127.0.0.1,TCP,2,2,0.0,2
1873,1603543289480,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1874,1603543289481,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1875,1603543289484,127.0.0.1,127.0.0.1,TCP,11,3,1.0,5
1876,1603543289507,127.0.0.1,127.0.0.1,TCP,2,23,0.0,2
1877,1603543289510,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1878,1603543289511,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1879,1603543289512,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1880,1603543289523,127.0.0.1,127.0.0.1,TCP,2,11,0.0,2
1881,1603543289526,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1882,1603543289527,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1883,1603543289528,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1884,1603543289536,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
1885,1603543289538,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1886,1603543289654,127.0.0.1,127.0.0.1,TCP,2,116,0.0,2
1887,1603543289664,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1888,1603543289760,127.0.0.1,127.0.0.1,TCP,2,96,0.0,2
1889,1603543289776,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1890,1603543289777,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1891,1603543289778,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1892,1603543289804,127.0.0.1,127.0.0.1,TCP,2,26,0.0,2
1893,1603543289806,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1894,1603543289808,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1895,1603543289809,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1896,1603543289819,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
1897,1603543289822,127.0.0.1,127.0.0.1,TCP,11,3,1.0,5
1898,1603543289823,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1899,1603543289824,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1900,1603543289862,127.0.0.1,127.0.0.1,TCP,2,38,0.0,2
1901,1603543289864,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1902,1603543289874,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
1903,1603543289876,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1904,1603543289888,127.0.0.1,127.0.0.1,TCP,2,12,0.0,2
1905,1603543289891,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1906,1603543289893,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1907,1603543289895,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1908,1603543289911,127.0.0.1,127.0.0.1,TCP,2,16,0.0,2
1909,1603543289915,127.0.0.1,127.0.0.1,TCP,11,3,1.0,5
1910,1603543289919,127.0.0.1,127.0.0.1,TCP,2,4,0.0,4
1911,1603543289922,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
1912,1603543289940,127.0.0.1,127.0.0.1,TCP,2,18,0.0,2
1913,1603543289943,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1914,1603543289945,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1915,1603543289946,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1916,1603543289952,127.0.0.1,127.0.0.1,TCP,2,6,0.0,2
1917,1603543289955,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
1918,1603543289959,127.0.0.1,127.0.0.1,TCP,2,4,0.0,2
1919,1603543289961,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1920,1603543290218,127.0.0.1,127.0.0.1,TCP,2,257,0.0,2
1921,1603543290242,127.0.0.1,127.0.0.1,TCP,2,4,0.0,4
1922,1603543290244,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1923,1603543290245,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1924,1603543290272,127.0.0.1,127.0.0.1,TCP,2,27,0.0,2
1925,1603543290276,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1926,1603543290278,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1927,1603543290279,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1928,1603543290293,127.0.0.1,127.0.0.1,TCP,2,14,0.0,2
1929,1603543290296,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1930,1603543290298,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1931,1603543290301,127.0.0.1,127.0.0.1,TCP,11,3,1.0,5
1932,1603543290305,127.0.0.1,127.0.0.1,TCP,2,4,0.0,2
1933,1603543290306,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1934,1603543290340,127.0.0.1,127.0.0.1,TCP,2,34,0.0,2
1935,1603543290344,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1936,1603543290356,127.0.0.1,127.0.0.1,TCP,2,12,0.0,2
1937,1603543290359,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1938,1603543290362,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1939,1603543290364,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1940,1603543290373,127.0.0.1,127.0.0.1,TCP,2,9,0.0,2
1941,1603543290375,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1942,1603543290377,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1943,1603543290378,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1944,1603543290535,127.0.0.1,127.0.0.1,TCP,2,157,0.0,2
1945,1603543290554,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1946,1603543290556,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1947,1603543290558,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1948,1603543290663,127.0.0.1,127.0.0.1,TCP,2,105,0.0,2
1949,1603543290675,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1950,1603543290685,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
1951,1603543290688,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1952,1603543290694,127.0.0.1,127.0.0.1,TCP,2,6,0.0,2
1953,1603543290696,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1954,1603543290698,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1955,1603543290699,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1956,1603543290736,127.0.0.1,127.0.0.1,TCP,2,36,0.0,2
1957,1603543290737,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1958,1603543290738,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1959,1603543290740,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1960,1603543290749,127.0.0.1,127.0.0.1,TCP,2,9,0.0,2
1961,1603543290753,127.0.0.1,127.0.0.1,TCP,11,3,1.0,5
