No.,Time,Source,Destination,Protocol,Length,ActionType
1222,50,127.0.0.1,127.0.0.1,TCP,156,5
1223,50,127.0.0.1,127.0.0.1,TCP,137,4
1224,50,127.0.0.1,127.0.0.1,TCP,43,2
1225,50,127.0.0.1,127.0.0.1,TCP,157,5
1226,50,127.0.0.1,127.0.0.1,TCP,157,5
1227,50,127.0.0.1,127.0.0.1,TCP,156,5
1228,50,127.0.0.1,127.0.0.1,TCP,157,5
1229,50,127.0.0.1,127.0.0.1,TCP,156,5
1230,50,127.0.0.1,127.0.0.1,TCP,156,5
1231,50,127.0.0.1,127.0.0.1,TCP,137,4
1232,50,127.0.0.1,127.0.0.1,TCP,43,2
1233,50,127.0.0.1,127.0.0.1,TCP,157,5
1234,50,127.0.0.1,127.0.0.1,TCP,157,5
1235,50,127.0.0.1,127.0.0.1,TCP,156,5
1236,50,127.0.0.1,127.0.0.1,TCP,157,5
1237,50,127.0.0.1,127.0.0.1,TCP,156,5
1238,50,127.0.0.1,127.0.0.1,TCP,156,5
1239,50,127.0.0.1,127.0.0.1,TCP,137,4
1240,50,127.0.0.1,127.0.0.1,TCP,43,2
1241,50,127.0.0.1,127.0.0.1,TCP,157,5
1242,50,127.0.0.1,127.0.0.1,TCP,157,5
1243,50,127.0.0.1,127.0.0.1,TCP,156,5
1244,50,127.0.0.1,127.0.0.1,TCP,157,5
1245,50,127.0.0.1,127.0.0.1,TCP,156,5
1246,50,127.0.0.1,127.0.0.1,TCP,156,5
1247,50,127.0.0.1,127.0.0.1,TCP,137,4
1248,50,127.0.0.1,127.0.0.1,TCP,43,2
1249,50,127.0.0.1,127.0.0.1,TCP,157,5
1250,50,127.0.0.1,127.0.0.1,TCP,157,5
1251,50,127.0.0.1,127.0.0.1,TCP,156,5
1252,50,127.0.0.1,127.0.0.1,TCP,157,5
1253,50,127.0.0.1,127.0.0.1,TCP,156,5
1254,50,127.0.0.1,127.0.0.1,TCP,156,5
1255,50,127.0.0.1,127.0.0.1,TCP,137,4
1256,50,127.0.0.1,127.0.0.1,TCP,43,2
1257,51,127.0.0.1,127.0.0.1,TCP,157,5
1258,51,127.0.0.1,127.0.0.1,TCP,157,5
1259,51,127.0.0.1,127.0.0.1,TCP,156,5
1260,51,127.0.0.1,127.0.0.1,TCP,157,5
1261,51,127.0.0.1,127.0.0.1,TCP,156,5
1262,51,127.0.0.1,127.0.0.1,TCP,156,5
1263,51,127.0.0.1,127.0.0.1,TCP,137,4
1264,51,127.0.0.1,127.0.0.1,TCP,43,2
1265,51,127.0.0.1,127.0.0.1,TCP,157,5
1266,51,127.0.0.1,127.0.0.1,TCP,157,5
1267,51,127.0.0.1,127.0.0.1,TCP,156,5
1268,51,127.0.0.1,127.0.0.1,TCP,157,5
1269,51,127.0.0.1,127.0.0.1,TCP,156,5
1270,51,127.0.0.1,127.0.0.1,TCP,156,5
1271,51,127.0.0.1,127.0.0.1,TCP,137,4
1272,51,127.0.0.1,127.0.0.1,TCP,43,2
1273,51,127.0.0.1,127.0.0.1,TCP,157,5
1274,51,127.0.0.1,127.0.0.1,TCP,157,5
1275,51,127.0.0.1,127.0.0.1,TCP,156,5
1276,51,127.0.0.1,127.0.0.1,TCP,157,5
1277,51,127.0.0.1,127.0.0.1,TCP,156,5
1278,51,127.0.0.1,127.0.0.1,TCP,156,5
1279,51,127.0.0.1,127.0.0.1,TCP,137,4
1280,51,127.0.0.1,127.0.0.1,TCP,43,2
1281,51,127.0.0.1,127.0.0.1,TCP,157,5
1282,51,127.0.0.1,127.0.0.1,TCP,157,5
1283,51,127.0.0.1,127.0.0.1,TCP,156,5
1284,51,127.0.0.1,127.0.0.1,TCP,157,5
1285,51,127.0.0.1,127.0.0.1,TCP,156,5
1286,51,127.0.0.1,127.0.0.1,TCP,156,5
1287,51,127.0.0.1,127.0.0.1,TCP,137,4
1288,51,127.0.0.1,127.0.0.1,TCP,43,2
1289,51,127.0.0.1,127.0.0.1,TCP,157,5
1290,51,127.0.0.1,127.0.0.1,TCP,157,5
1291,51,127.0.0.1,127.0.0.1,TCP,156,5
1292,51,127.0.0.1,127.0.0.1,TCP,157,5
1293,51,127.0.0.1,127.0.0.1,TCP,156,5
1294,51,127.0.0.1,127.0.0.1,TCP,156,5
1295,51,127.0.0.1,127.0.0.1,TCP,137,4
1296,51,127.0.0.1,127.0.0.1,TCP,43,2
1297,51,127.0.0.1,127.0.0.1,TCP,157,5
1298,51,127.0.0.1,127.0.0.1,TCP,157,5
1299,51,127.0.0.1,127.0.0.1,TCP,156,5
1300,51,127.0.0.1,127.0.0.1,TCP,157,5
1301,51,127.0.0.1,127.0.0.1,TCP,156,5
1302,51,127.0.0.1,127.0.0.1,TCP,156,5
1303,51,127.0.0.1,127.0.0.1,TCP,137,4
1304,51,127.0.0.1,127.0.0.1,TCP,43,2
1305,51,127.0.0.1,127.0.0.1,TCP,157,5
1306,51,127.0.0.1,127.0.0.1,TCP,157,5
1307,51,127.0.0.1,127.0.0.1,TCP,156,5
1308,51,127.0.0.1,127.0.0.1,TCP,157,5
1309,51,127.0.0.1,127.0.0.1,TCP,156,5
1310,51,127.0.0.1,127.0.0.1,TCP,156,5
1311,51,127.0.0.1,127.0.0.1,TCP,137,4
1312,51,127.0.0.1,127.0.0.1,TCP,43,2
1313,51,127.0.0.1,127.0.0.1,TCP,157,5
1314,51,127.0.0.1,127.0.0.1,TCP,157,5
1315,51,127.0.0.1,127.0.0.1,TCP,156,5
1316,51,127.0.0.1,127.0.0.1,TCP,157,5
1317,51,127.0.0.1,127.0.0.1,TCP,156,5
1318,51,127.0.0.1,127.0.0.1,TCP,156,5
1319,51,127.0.0.1,127.0.0.1,TCP,137,4
1320,51,127.0.0.1,127.0.0.1,TCP,43,2
1321,51,127.0.0.1,127.0.0.1,TCP,157,5
1322,51,127.0.0.1,127.0.0.1,TCP,157,5
1323,51,127.0.0.1,127.0.0.1,TCP,156,5
1324,51,127.0.0.1,127.0.0.1,TCP,157,5
1325,51,127.0.0.1,127.0.0.1,TCP,156,5
1326,51,127.0.0.1,127.0.0.1,TCP,156,5
1327,51,127.0.0.1,127.0.0.1,TCP,137,4
1328,51,127.0.0.1,127.0.0.1,TCP,43,2
1329,51,127.0.0.1,127.0.0.1,TCP,157,5
1330,51,127.0.0.1,127.0.0.1,TCP,157,5
1331,51,127.0.0.1,127.0.0.1,TCP,156,5
1332,51,127.0.0.1,127.0.0.1,TCP,157,5
1333,51,127.0.0.1,127.0.0.1,TCP,156,5
1334,51,127.0.0.1,127.0.0.1,TCP,156,5
1335,51,127.0.0.1,127.0.0.1,TCP,137,4
1336,51,127.0.0.1,127.0.0.1,TCP,43,2
1337,51,127.0.0.1,127.0.0.1,TCP,157,5
1338,51,127.0.0.1,127.0.0.1,TCP,157,5
1339,51,127.0.0.1,127.0.0.1,TCP,156,5
1340,51,127.0.0.1,127.0.0.1,TCP,157,5
1341,51,127.0.0.1,127.0.0.1,TCP,156,5
1342,51,127.0.0.1,127.0.0.1,TCP,156,5
1343,51,127.0.0.1,127.0.0.1,TCP,137,4
1344,51,127.0.0.1,127.0.0.1,TCP,43,2
1345,52,127.0.0.1,127.0.0.1,TCP,157,5
1346,52,127.0.0.1,127.0.0.1,TCP,157,5
1347,52,127.0.0.1,127.0.0.1,TCP,156,5
1348,52,127.0.0.1,127.0.0.1,TCP,157,5
1349,52,127.0.0.1,127.0.0.1,TCP,156,5
1350,52,127.0.0.1,127.0.0.1,TCP,156,5
1351,52,127.0.0.1,127.0.0.1,TCP,137,4
1352,52,127.0.0.1,127.0.0.1,TCP,43,2
1353,52,127.0.0.1,127.0.0.1,TCP,157,5
1354,52,127.0.0.1,127.0.0.1,TCP,157,5
1355,52,127.0.0.1,127.0.0.1,TCP,156,5
1356,52,127.0.0.1,127.0.0.1,TCP,157,5
1357,52,127.0.0.1,127.0.0.1,TCP,156,5
1358,52,127.0.0.1,127.0.0.1,TCP,156,5
1359,52,127.0.0.1,127.0.0.1,TCP,137,4
1360,52,127.0.0.1,127.0.0.1,TCP,43,2
1361,52,127.0.0.1,127.0.0.1,TCP,157,5
1362,52,127.0.0.1,127.0.0.1,TCP,157,5
1363,52,127.0.0.1,127.0.0.1,TCP,156,5
1364,52,127.0.0.1,127.0.0.1,TCP,157,5
1365,52,127.0.0.1,127.0.0.1,TCP,156,5
1366,52,127.0.0.1,127.0.0.1,TCP,156,5
1367,52,127.0.0.1,127.0.0.1,TCP,137,4
1368,52,127.0.0.1,127.0.0.1,TCP,43,2
1369,52,127.0.0.1,127.0.0.1,TCP,157,5
1370,52,127.0.0.1,127.0.0.1,TCP,157,5
1371,52,127.0.0.1,127.0.0.1,TCP,156,5
1372,52,127.0.0.1,127.0.0.1,TCP,157,5
1373,52,127.0.0.1,127.0.0.1,TCP,156,5
1374,52,127.0.0.1,127.0.0.1,TCP,156,5
1375,52,127.0.0.1,127.0.0.1,TCP,137,4
1376,52,127.0.0.1,127.0.0.1,TCP,43,2
1377,52,127.0.0.1,127.0.0.1,TCP,157,5
1378,52,127.0.0.1,127.0.0.1,TCP,157,5
1379,52,127.0.0.1,127.0.0.1,TCP,156,5
1380,52,127.0.0.1,127.0.0.1,TCP,157,5
1381,52,127.0.0.1,127.0.0.1,TCP,156,5
1382,52,127.0.0.1,127.0.0.1,TCP,156,5
1383,52,127.0.0.1,127.0.0.1,TCP,137,4
1384,52,127.0.0.1,127.0.0.1,TCP,43,2
1385,52,127.0.0.1,127.0.0.1,TCP,157,5
1386,52,127.0.0.1,127.0.0.1,TCP,157,5
1387,52,127.0.0.1,127.0.0.1,TCP,156,5
1388,52,127.0.0.1,127.0.0.1,TCP,157,5
1389,52,127.0.0.1,127.0.0.1,TCP,156,5
1390,52,127.0.0.1,127.0.0.1,TCP,156,5
1391,52,127.0.0.1,127.0.0.1,TCP,137,4
1392,52,127.0.0.1,127.0.0.1,TCP,43,2
1393,52,127.0.0.1,127.0.0.1,TCP,157,5
1394,52,127.0.0.1,127.0.0.1,TCP,157,5
1395,52,127.0.0.1,127.0.0.1,TCP,156,5
1396,52,127.0.0.1,127.0.0.1,TCP,157,5
1397,52,127.0.0.1,127.0.0.1,TCP,156,5
1398,52,127.0.0.1,127.0.0.1,TCP,156,5
1399,52,127.0.0.1,127.0.0.1,TCP,137,4
1400,52,127.0.0.1,127.0.0.1,TCP,43,2
1401,52,127.0.0.1,127.0.0.1,TCP,157,5
1402,52,127.0.0.1,127.0.0.1,TCP,157,5
1403,52,127.0.0.1,127.0.0.1,TCP,156,5
1404,52,127.0.0.1,127.0.0.1,TCP,157,5
1405,52,127.0.0.1,127.0.0.1,TCP,156,5
1406,52,127.0.0.1,127.0.0.1,TCP,156,5
1407,52,127.0.0.1,127.0.0.1,TCP,137,4
1408,52,127.0.0.1,127.0.0.1,TCP,43,2
1409,53,127.0.0.1,127.0.0.1,TCP,157,5
1410,53,127.0.0.1,127.0.0.1,TCP,157,5
1411,53,127.0.0.1,127.0.0.1,TCP,156,5
1412,53,127.0.0.1,127.0.0.1,TCP,157,5
1413,53,127.0.0.1,127.0.0.1,TCP,156,5
1414,53,127.0.0.1,127.0.0.1,TCP,156,5
1415,53,127.0.0.1,127.0.0.1,TCP,137,4
1416,53,127.0.0.1,127.0.0.1,TCP,43,2
1417,53,127.0.0.1,127.0.0.1,TCP,157,5
1418,53,127.0.0.1,127.0.0.1,TCP,157,5
1419,53,127.0.0.1,127.0.0.1,TCP,156,5
1420,53,127.0.0.1,127.0.0.1,TCP,157,5
1421,53,127.0.0.1,127.0.0.1,TCP,156,5
1422,53,127.0.0.1,127.0.0.1,TCP,156,5
1423,53,127.0.0.1,127.0.0.1,TCP,137,4
1424,53,127.0.0.1,127.0.0.1,TCP,43,2
1425,53,127.0.0.1,127.0.0.1,TCP,157,5
1426,53,127.0.0.1,127.0.0.1,TCP,157,5
1427,53,127.0.0.1,127.0.0.1,TCP,156,5
1428,53,127.0.0.1,127.0.0.1,TCP,157,5
1429,53,127.0.0.1,127.0.0.1,TCP,156,5
1430,53,127.0.0.1,127.0.0.1,TCP,156,5
1431,53,127.0.0.1,127.0.0.1,TCP,137,4
1432,53,127.0.0.1,127.0.0.1,TCP,43,2
1433,53,127.0.0.1,127.0.0.1,TCP,157,5
1434,53,127.0.0.1,127.0.0.1,TCP,157,5
1435,53,127.0.0.1,127.0.0.1,TCP,156,5
1436,53,127.0.0.1,127.0.0.1,TCP,157,5
1437,53,127.0.0.1,127.0.0.1,TCP,156,5
1438,53,127.0.0.1,127.0.0.1,TCP,156,5
1439,53,127.0.0.1,127.0.0.1,TCP,137,4
1440,53,127.0.0.1,127.0.0.1,TCP,43,2
1441,53,127.0.0.1,127.0.0.1,TCP,157,5
1442,53,127.0.0.1,127.0.0.1,TCP,157,5
1443,53,127.0.0.1,127.0.0.1,TCP,156,5
1444,53,127.0.0.1,127.0.0.1,TCP,157,5
1445,53,127.0.0.1,127.0.0.1,TCP,156,5
1446,53,127.0.0.1,127.0.0.1,TCP,156,5
1447,53,127.0.0.1,127.0.0.1,TCP,137,4
1448,53,127.0.0.1,127.0.0.1,TCP,43,2
1449,53,127.0.0.1,127.0.0.1,TCP,157,5
1450,53,127.0.0.1,127.0.0.1,TCP,157,5
1451,53,127.0.0.1,127.0.0.1,TCP,156,5
1452,53,127.0.0.1,127.0.0.1,TCP,157,5
1453,53,127.0.0.1,127.0.0.1,TCP,156,5
1454,53,127.0.0.1,127.0.0.1,TCP,156,5
1455,53,127.0.0.1,127.0.0.1,TCP,137,4
1456,53,127.0.0.1,127.0.0.1,TCP,43,2
1457,53,127.0.0.1,127.0.0.1,TCP,157,5
1458,53,127.0.0.1,127.0.0.1,TCP,157,5
1459,53,127.0.0.1,127.0.0.1,TCP,156,5
1460,53,127.0.0.1,127.0.0.1,TCP,157,5
1461,53,127.0.0.1,127.0.0.1,TCP,156,5
1462,53,127.0.0.1,127.0.0.1,TCP,156,5
1463,53,127.0.0.1,127.0.0.1,TCP,137,4
1464,53,127.0.0.1,127.0.0.1,TCP,43,2
1465,53,127.0.0.1,127.0.0.1,TCP,157,5
1466,53,127.0.0.1,127.0.0.1,TCP,157,5
1467,53,127.0.0.1,127.0.0.1,TCP,156,5
1468,53,127.0.0.1,127.0.0.1,TCP,157,5
1469,53,127.0.0.1,127.0.0.1,TCP,156,5
1470,53,127.0.0.1,127.0.0.1,TCP,156,5
1471,53,127.0.0.1,127.0.0.1,TCP,137,4
1472,53,127.0.0.1,127.0.0.1,TCP,43,2
1473,53,127.0.0.1,127.0.0.1,TCP,157,5
1474,53,127.0.0.1,127.0.0.1,TCP,157,5
1475,53,127.0.0.1,127.0.0.1,TCP,156,5
1476,53,127.0.0.1,127.0.0.1,TCP,157,5
1477,53,127.0.0.1,127.0.0.1,TCP,156,5
1478,53,127.0.0.1,127.0.0.1,TCP,156,5
1479,53,127.0.0.1,127.0.0.1,TCP,137,4
1480,53,127.0.0.1,127.0.0.1,TCP,43,2
1481,53,127.0.0.1,127.0.0.1,TCP,157,5
1482,53,127.0.0.1,127.0.0.1,TCP,157,5
1483,53,127.0.0.1,127.0.0.1,TCP,156,5
1484,53,127.0.0.1,127.0.0.1,TCP,157,5
1485,53,127.0.0.1,127.0.0.1,TCP,156,5
1486,53,127.0.0.1,127.0.0.1,TCP,156,5
1487,53,127.0.0.1,127.0.0.1,TCP,137,4
1488,53,127.0.0.1,127.0.0.1,TCP,43,2
1489,53,127.0.0.1,127.0.0.1,TCP,157,5
1490,53,127.0.0.1,127.0.0.1,TCP,157,5
1491,53,127.0.0.1,127.0.0.1,TCP,156,5
1492,54,127.0.0.1,127.0.0.1,TCP,157,5
1493,54,127.0.0.1,127.0.0.1,TCP,156,5
1494,54,127.0.0.1,127.0.0.1,TCP,156,5
1495,54,127.0.0.1,127.0.0.1,TCP,137,4
1496,54,127.0.0.1,127.0.0.1,TCP,43,2
1497,54,127.0.0.1,127.0.0.1,TCP,157,5
1498,54,127.0.0.1,127.0.0.1,TCP,157,5
1499,54,127.0.0.1,127.0.0.1,TCP,156,5
1500,54,127.0.0.1,127.0.0.1,TCP,157,5
1501,54,127.0.0.1,127.0.0.1,TCP,156,5
1502,54,127.0.0.1,127.0.0.1,TCP,156,5
1503,54,127.0.0.1,127.0.0.1,TCP,137,4
1504,54,127.0.0.1,127.0.0.1,TCP,43,2
1505,54,127.0.0.1,127.0.0.1,TCP,157,5
1506,54,127.0.0.1,127.0.0.1,TCP,157,5
1507,54,127.0.0.1,127.0.0.1,TCP,156,5
1508,54,127.0.0.1,127.0.0.1,TCP,157,5
1509,54,127.0.0.1,127.0.0.1,TCP,156,5
1510,54,127.0.0.1,127.0.0.1,TCP,156,5
1511,54,127.0.0.1,127.0.0.1,TCP,137,4
1512,54,127.0.0.1,127.0.0.1,TCP,43,2
1513,54,127.0.0.1,127.0.0.1,TCP,157,5
1514,54,127.0.0.1,127.0.0.1,TCP,157,5
1515,54,127.0.0.1,127.0.0.1,TCP,156,5
1516,54,127.0.0.1,127.0.0.1,TCP,157,5
1517,54,127.0.0.1,127.0.0.1,TCP,156,5
1518,54,127.0.0.1,127.0.0.1,TCP,156,5
1519,54,127.0.0.1,127.0.0.1,TCP,137,4
1520,54,127.0.0.1,127.0.0.1,TCP,43,2
1521,54,127.0.0.1,127.0.0.1,TCP,157,5
1522,54,127.0.0.1,127.0.0.1,TCP,157,5
1523,54,127.0.0.1,127.0.0.1,TCP,156,5
1524,54,127.0.0.1,127.0.0.1,TCP,157,5
1525,54,127.0.0.1,127.0.0.1,TCP,156,5
1526,54,127.0.0.1,127.0.0.1,TCP,156,5
1527,54,127.0.0.1,127.0.0.1,TCP,137,4
1528,54,127.0.0.1,127.0.0.1,TCP,43,2
1529,54,127.0.0.1,127.0.0.1,TCP,157,5
1530,54,127.0.0.1,127.0.0.1,TCP,157,5
1531,54,127.0.0.1,127.0.0.1,TCP,156,5
1532,54,127.0.0.1,127.0.0.1,TCP,157,5
1533,54,127.0.0.1,127.0.0.1,TCP,156,5
1534,54,127.0.0.1,127.0.0.1,TCP,156,5
1535,54,127.0.0.1,127.0.0.1,TCP,137,4
1536,54,127.0.0.1,127.0.0.1,TCP,43,2
1537,54,127.0.0.1,127.0.0.1,TCP,157,5
1538,54,127.0.0.1,127.0.0.1,TCP,157,5
1539,54,127.0.0.1,127.0.0.1,TCP,156,5
1540,54,127.0.0.1,127.0.0.1,TCP,157,5
1541,54,127.0.0.1,127.0.0.1,TCP,156,5
1542,54,127.0.0.1,127.0.0.1,TCP,156,5
1543,54,127.0.0.1,127.0.0.1,TCP,137,4
1544,54,127.0.0.1,127.0.0.1,TCP,43,2
1545,54,127.0.0.1,127.0.0.1,TCP,157,5
1546,54,127.0.0.1,127.0.0.1,TCP,157,5
1547,54,127.0.0.1,127.0.0.1,TCP,156,5
1548,54,127.0.0.1,127.0.0.1,TCP,157,5
1549,54,127.0.0.1,127.0.0.1,TCP,156,5
1550,54,127.0.0.1,127.0.0.1,TCP,156,5
1551,54,127.0.0.1,127.0.0.1,TCP,137,4
1552,54,127.0.0.1,127.0.0.1,TCP,43,2
1553,54,127.0.0.1,127.0.0.1,TCP,157,5
1554,54,127.0.0.1,127.0.0.1,TCP,157,5
1555,54,127.0.0.1,127.0.0.1,TCP,156,5
1556,54,127.0.0.1,127.0.0.1,TCP,157,5
1557,54,127.0.0.1,127.0.0.1,TCP,156,5
1558,54,127.0.0.1,127.0.0.1,TCP,156,5
1559,54,127.0.0.1,127.0.0.1,TCP,137,4
1560,54,127.0.0.1,127.0.0.1,TCP,43,2
1561,54,127.0.0.1,127.0.0.1,TCP,157,5
1562,54,127.0.0.1,127.0.0.1,TCP,157,5
1563,54,127.0.0.1,127.0.0.1,TCP,156,5
1564,54,127.0.0.1,127.0.0.1,TCP,157,5
1565,54,127.0.0.1,127.0.0.1,TCP,156,5
1566,54,127.0.0.1,127.0.0.1,TCP,156,5
1567,54,127.0.0.1,127.0.0.1,TCP,137,4
1568,54,127.0.0.1,127.0.0.1,TCP,43,2
1569,54,127.0.0.1,127.0.0.1,TCP,157,5
1570,54,127.0.0.1,127.0.0.1,TCP,157,5
1571,54,127.0.0.1,127.0.0.1,TCP,156,5
1572,55,127.0.0.1,127.0.0.1,TCP,157,5
1573,55,127.0.0.1,127.0.0.1,TCP,156,5
1574,55,127.0.0.1,127.0.0.1,TCP,156,5
1575,55,127.0.0.1,127.0.0.1,TCP,137,4
1576,55,127.0.0.1,127.0.0.1,TCP,43,2
1577,55,127.0.0.1,127.0.0.1,TCP,157,5
1578,55,127.0.0.1,127.0.0.1,TCP,157,5
1579,55,127.0.0.1,127.0.0.1,TCP,156,5
1580,55,127.0.0.1,127.0.0.1,TCP,157,5
1581,55,127.0.0.1,127.0.0.1,TCP,156,5
1582,55,127.0.0.1,127.0.0.1,TCP,156,5
1583,55,127.0.0.1,127.0.0.1,TCP,137,4
1584,55,127.0.0.1,127.0.0.1,TCP,43,2
1585,55,127.0.0.1,127.0.0.1,TCP,157,5
1586,55,127.0.0.1,127.0.0.1,TCP,157,5
1587,55,127.0.0.1,127.0.0.1,TCP,156,5
1588,55,127.0.0.1,127.0.0.1,TCP,157,5
1589,55,127.0.0.1,127.0.0.1,TCP,156,5
1590,55,127.0.0.1,127.0.0.1,TCP,156,5
1591,55,127.0.0.1,127.0.0.1,TCP,137,4
1592,55,127.0.0.1,127.0.0.1,TCP,43,2
1593,55,127.0.0.1,127.0.0.1,TCP,157,5
1594,55,127.0.0.1,127.0.0.1,TCP,157,5
1595,55,127.0.0.1,127.0.0.1,TCP,156,5
1596,55,127.0.0.1,127.0.0.1,TCP,157,5
1597,55,127.0.0.1,127.0.0.1,TCP,156,5
1598,55,127.0.0.1,127.0.0.1,TCP,156,5
1599,55,127.0.0.1,127.0.0.1,TCP,137,4
1600,55,127.0.0.1,127.0.0.1,TCP,43,2
1601,55,127.0.0.1,127.0.0.1,TCP,157,5
1602,55,127.0.0.1,127.0.0.1,TCP,157,5
1603,55,127.0.0.1,127.0.0.1,TCP,156,5
1604,55,127.0.0.1,127.0.0.1,TCP,157,5
1605,55,127.0.0.1,127.0.0.1,TCP,156,5
1606,55,127.0.0.1,127.0.0.1,TCP,156,5
1607,55,127.0.0.1,127.0.0.1,TCP,137,4
1608,55,127.0.0.1,127.0.0.1,TCP,43,2
1609,55,127.0.0.1,127.0.0.1,TCP,157,5
1610,55,127.0.0.1,127.0.0.1,TCP,157,5
1611,55,127.0.0.1,127.0.0.1,TCP,156,5
1612,55,127.0.0.1,127.0.0.1,TCP,157,5
1613,55,127.0.0.1,127.0.0.1,TCP,156,5
1614,55,127.0.0.1,127.0.0.1,TCP,156,5
1615,55,127.0.0.1,127.0.0.1,TCP,137,4
1616,55,127.0.0.1,127.0.0.1,TCP,43,2
1617,55,127.0.0.1,127.0.0.1,TCP,157,5
1618,55,127.0.0.1,127.0.0.1,TCP,157,5
1619,55,127.0.0.1,127.0.0.1,TCP,156,5
1620,55,127.0.0.1,127.0.0.1,TCP,157,5
1621,55,127.0.0.1,127.0.0.1,TCP,156,5
1622,55,127.0.0.1,127.0.0.1,TCP,156,5
1623,55,127.0.0.1,127.0.0.1,TCP,137,4
1624,55,127.0.0.1,127.0.0.1,TCP,43,2
1625,55,127.0.0.1,127.0.0.1,TCP,157,5
1626,55,127.0.0.1,127.0.0.1,TCP,157,5
1627,55,127.0.0.1,127.0.0.1,TCP,156,5
1628,55,127.0.0.1,127.0.0.1,TCP,157,5
1629,55,127.0.0.1,127.0.0.1,TCP,156,5
1630,55,127.0.0.1,127.0.0.1,TCP,156,5
1631,55,127.0.0.1,127.0.0.1,TCP,137,4
1632,55,127.0.0.1,127.0.0.1,TCP,43,2
1633,55,127.0.0.1,127.0.0.1,TCP,157,5
1634,55,127.0.0.1,127.0.0.1,TCP,157,5
1635,55,127.0.0.1,127.0.0.1,TCP,156,5
1636,55,127.0.0.1,127.0.0.1,TCP,157,5
1637,55,127.0.0.1,127.0.0.1,TCP,156,5
1638,55,127.0.0.1,127.0.0.1,TCP,156,5
1639,55,127.0.0.1,127.0.0.1,TCP,137,4
1640,55,127.0.0.1,127.0.0.1,TCP,43,2
1641,55,127.0.0.1,127.0.0.1,TCP,157,5
1642,55,127.0.0.1,127.0.0.1,TCP,157,5
1643,55,127.0.0.1,127.0.0.1,TCP,156,5
1644,55,127.0.0.1,127.0.0.1,TCP,157,5
1645,55,127.0.0.1,127.0.0.1,TCP,156,5
1646,55,127.0.0.1,127.0.0.1,TCP,156,5
1647,55,127.0.0.1,127.0.0.1,TCP,137,4
1648,55,127.0.0.1,127.0.0.1,TCP,43,2
1649,55,127.0.0.1,127.0.0.1,TCP,157,5
1650,55,127.0.0.1,127.0.0.1,TCP,157,5
1651,55,127.0.0.1,127.0.0.1,TCP,156,5
1652,55,127.0.0.1,127.0.0.1,TCP,157,5
1653,55,127.0.0.1,127.0.0.1,TCP,156,5
1654,55,127.0.0.1,127.0.0.1,TCP,156,5
1655,55,127.0.0.1,127.0.0.1,TCP,137,4
1656,55,127.0.0.1,127.0.0.1,TCP,43,2
1657,55,127.0.0.1,127.0.0.1,TCP,157,5
1658,55,127.0.0.1,127.0.0.1,TCP,157,5
1659,55,127.0.0.1,127.0.0.1,TCP,156,5
1660,55,127.0.0.1,127.0.0.1,TCP,157,5
1661,55,127.0.0.1,127.0.0.1,TCP,156,5
1662,55,127.0.0.1,127.0.0.1,TCP,156,5
1663,55,127.0.0.1,127.0.0.1,TCP,137,4
1664,55,127.0.0.1,127.0.0.1,TCP,43,2
1665,55,127.0.0.1,127.0.0.1,TCP,157,5
1666,55,127.0.0.1,127.0.0.1,TCP,157,5
1667,55,127.0.0.1,127.0.0.1,TCP,156,5
1668,55,127.0.0.1,127.0.0.1,TCP,157,5
1669,55,127.0.0.1,127.0.0.1,TCP,156,5
1670,56,127.0.0.1,127.0.0.1,TCP,156,5
1671,56,127.0.0.1,127.0.0.1,TCP,137,4
1672,56,127.0.0.1,127.0.0.1,TCP,43,2
1673,56,127.0.0.1,127.0.0.1,TCP,157,5
1674,56,127.0.0.1,127.0.0.1,TCP,157,5
1675,56,127.0.0.1,127.0.0.1,TCP,156,5
1676,56,127.0.0.1,127.0.0.1,TCP,157,5
1677,56,127.0.0.1,127.0.0.1,TCP,156,5
1678,56,127.0.0.1,127.0.0.1,TCP,156,5
1679,56,127.0.0.1,127.0.0.1,TCP,137,4
1680,56,127.0.0.1,127.0.0.1,TCP,43,2
1681,56,127.0.0.1,127.0.0.1,TCP,157,5
1682,56,127.0.0.1,127.0.0.1,TCP,157,5
1683,56,127.0.0.1,127.0.0.1,TCP,156,5
1684,56,127.0.0.1,127.0.0.1,TCP,157,5
1685,56,127.0.0.1,127.0.0.1,TCP,156,5
1686,56,127.0.0.1,127.0.0.1,TCP,156,5
1687,56,127.0.0.1,127.0.0.1,TCP,137,4
1688,56,127.0.0.1,127.0.0.1,TCP,43,2
1689,56,127.0.0.1,127.0.0.1,TCP,157,5
1690,56,127.0.0.1,127.0.0.1,TCP,157,5
1691,56,127.0.0.1,127.0.0.1,TCP,156,5
1692,56,127.0.0.1,127.0.0.1,TCP,157,5
1693,56,127.0.0.1,127.0.0.1,TCP,156,5
1694,56,127.0.0.1,127.0.0.1,TCP,156,5
1695,56,127.0.0.1,127.0.0.1,TCP,137,4
1696,56,127.0.0.1,127.0.0.1,TCP,43,2
1697,56,127.0.0.1,127.0.0.1,TCP,157,5
1698,56,127.0.0.1,127.0.0.1,TCP,157,5
1699,56,127.0.0.1,127.0.0.1,TCP,156,5
1700,56,127.0.0.1,127.0.0.1,TCP,157,5
1701,56,127.0.0.1,127.0.0.1,TCP,156,5
1702,56,127.0.0.1,127.0.0.1,TCP,156,5
