No.,Timestamp,Source,Destination,Protocol,Length,TimeToResp,Ratio,ActionType
872,1603543666524,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
873,1603543666526,127.0.0.1,127.0.0.1,TCP,2,2,0.0,1
874,1603543666527,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
875,1603543666535,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
876,1603543666537,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
877,1603543666547,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
878,1603543666549,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
879,1603543666654,127.0.0.1,127.0.0.1,TCP,0,105,0.0,0
880,1603543666655,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
881,1603543666669,127.0.0.1,127.0.0.1,TCP,2,14,0.0,1
882,1603543666670,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
883,1603543666800,127.0.0.1,127.0.0.1,TCP,0,130,0.0,0
884,1603543666801,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
885,1603543666807,127.0.0.1,127.0.0.1,TCP,2,6,0.0,1
886,1603543666809,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
887,1603543666819,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
888,1603543666821,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
889,1603543666824,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
890,1603543666826,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
891,1603543666957,127.0.0.1,127.0.0.1,TCP,0,130,0.0,0
892,1603543666958,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
893,1603543666967,127.0.0.1,127.0.0.1,TCP,2,9,0.0,1
894,1603543666968,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
895,1603543667119,127.0.0.1,127.0.0.1,TCP,0,151,0.0,0
896,1603543667121,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
897,1603543667128,127.0.0.1,127.0.0.1,TCP,2,7,0.0,1
898,1603543667129,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
899,1603543667132,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
900,1603543667134,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
901,1603543667282,127.0.0.1,127.0.0.1,TCP,2,148,0.0,2
902,1603543667292,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
903,1603543667419,127.0.0.1,127.0.0.1,TCP,0,127,0.0,0
904,1603543667421,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
905,1603543667425,127.0.0.1,127.0.0.1,TCP,2,4,0.0,1
906,1603543667427,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
907,1603543667560,127.0.0.1,127.0.0.1,TCP,0,133,0.0,0
908,1603543667561,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
909,1603543667571,127.0.0.1,127.0.0.1,TCP,2,9,0.0,1
910,1603543667572,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
911,1603543667588,127.0.0.1,127.0.0.1,TCP,2,16,0.0,2
912,1603543667590,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
913,1603543667598,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
914,1603543667601,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
915,1603543667720,127.0.0.1,127.0.0.1,TCP,0,118,0.0,0
916,1603543667721,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
917,1603543667726,127.0.0.1,127.0.0.1,TCP,2,5,0.0,1
918,1603543667728,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
919,1603543667862,127.0.0.1,127.0.0.1,TCP,0,134,0.0,0
920,1603543667863,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
921,1603543667876,127.0.0.1,127.0.0.1,TCP,2,12,0.0,1
922,1603543667877,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
923,1603543667880,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
924,1603543667881,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
925,1603543667903,127.0.0.1,127.0.0.1,TCP,2,22,0.0,2
926,1603543667906,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
927,1603543668042,127.0.0.1,127.0.0.1,TCP,0,136,0.0,0
928,1603543668044,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
929,1603543668058,127.0.0.1,127.0.0.1,TCP,2,14,0.0,1
930,1603543668061,127.0.0.1,127.0.0.1,TCP,11,3,1.0,5
931,1603543668220,127.0.0.1,127.0.0.1,TCP,0,159,0.0,0
932,1603543668222,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
933,1603543668232,127.0.0.1,127.0.0.1,TCP,2,10,0.0,1
934,1603543668234,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
935,1603543668242,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
936,1603543668245,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
937,1603543668251,127.0.0.1,127.0.0.1,TCP,2,6,0.0,2
938,1603543668253,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
939,1603543668412,127.0.0.1,127.0.0.1,TCP,0,159,0.0,0
940,1603543668413,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
941,1603543668430,127.0.0.1,127.0.0.1,TCP,2,17,0.0,1
942,1603543668432,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
943,1603543668572,127.0.0.1,127.0.0.1,TCP,0,140,0.0,0
944,1603543668574,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
945,1603543668587,127.0.0.1,127.0.0.1,TCP,2,13,0.0,1
946,1603543668588,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
947,1603543668695,127.0.0.1,127.0.0.1,TCP,2,107,0.0,2
948,1603543668705,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
949,1603543668797,127.0.0.1,127.0.0.1,TCP,2,92,0.0,2
950,1603543668807,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
951,1603543668931,127.0.0.1,127.0.0.1,TCP,0,124,0.0,0
952,1603543668933,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
953,1603543668942,127.0.0.1,127.0.0.1,TCP,2,9,0.0,1
954,1603543668943,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
955,1603543669082,127.0.0.1,127.0.0.1,TCP,0,139,0.0,0
956,1603543669084,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
957,1603543669095,127.0.0.1,127.0.0.1,TCP,2,11,0.0,1
958,1603543669097,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
959,1603543669105,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
960,1603543669106,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
961,1603543669112,127.0.0.1,127.0.0.1,TCP,2,6,0.0,2
962,1603543669114,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
963,1603543669273,127.0.0.1,127.0.0.1,TCP,0,159,0.0,0
964,1603543669275,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
965,1603543669286,127.0.0.1,127.0.0.1,TCP,2,11,0.0,1
966,1603543669288,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
967,1603543669735,127.0.0.1,127.0.0.1,TCP,0,447,0.0,0
968,1603543669737,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
969,1603543669748,127.0.0.1,127.0.0.1,TCP,2,11,0.0,1
970,1603543669750,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
971,1603543669814,127.0.0.1,127.0.0.1,TCP,2,64,0.0,2
972,1603543669815,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
973,1603543669822,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
974,1603543669825,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
975,1603543669952,127.0.0.1,127.0.0.1,TCP,0,127,0.0,0
976,1603543669953,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
977,1603543669955,127.0.0.1,127.0.0.1,TCP,2,2,0.0,1
978,1603543669957,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
979,1603543670089,127.0.0.1,127.0.0.1,TCP,0,132,0.0,0
980,1603543670091,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
981,1603543670098,127.0.0.1,127.0.0.1,TCP,2,7,0.0,1
982,1603543670099,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
983,1603543670108,127.0.0.1,127.0.0.1,TCP,2,9,0.0,2
984,1603543670110,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
985,1603543670122,127.0.0.1,127.0.0.1,TCP,2,12,0.0,2
986,1603543670124,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
987,1603543670290,127.0.0.1,127.0.0.1,TCP,0,166,0.0,0
988,1603543670291,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
989,1603543670300,127.0.0.1,127.0.0.1,TCP,2,9,0.0,1
990,1603543670301,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
991,1603543670439,127.0.0.1,127.0.0.1,TCP,0,138,0.0,0
992,1603543670441,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
993,1603543670466,127.0.0.1,127.0.0.1,TCP,2,25,0.0,1
994,1603543670468,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
995,1603543670481,127.0.0.1,127.0.0.1,TCP,2,13,0.0,2
996,1603543670483,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
997,1603543670487,127.0.0.1,127.0.0.1,TCP,2,4,0.0,2
998,1603543670489,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
999,1603543670679,127.0.0.1,127.0.0.1,TCP,0,190,0.0,0
1000,1603543670680,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1001,1603543670690,127.0.0.1,127.0.0.1,TCP,2,9,0.0,1
1002,1603543670693,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1003,1603543670852,127.0.0.1,127.0.0.1,TCP,0,159,0.0,0
1004,1603543670854,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1005,1603543670865,127.0.0.1,127.0.0.1,TCP,2,11,0.0,1
1006,1603543670866,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1007,1603543670869,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
1008,1603543670871,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1009,1603543671066,127.0.0.1,127.0.0.1,TCP,2,195,0.0,2
1010,1603543671082,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1011,1603543671271,127.0.0.1,127.0.0.1,TCP,0,189,0.0,0
1012,1603543671272,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1013,1603543671280,127.0.0.1,127.0.0.1,TCP,2,7,0.0,1
1014,1603543671281,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1015,1603543671431,127.0.0.1,127.0.0.1,TCP,0,150,0.0,0
1016,1603543671433,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1017,1603543671437,127.0.0.1,127.0.0.1,TCP,2,4,0.0,1
1018,1603543671438,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1019,1603543671453,127.0.0.1,127.0.0.1,TCP,2,14,0.0,2
1020,1603543671455,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1021,1603543671462,127.0.0.1,127.0.0.1,TCP,2,6,0.0,2
1022,1603543671465,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1023,1603543671566,127.0.0.1,127.0.0.1,TCP,0,101,0.0,0
1024,1603543671568,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1025,1603543671572,127.0.0.1,127.0.0.1,TCP,2,4,0.0,1
1026,1603543671574,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1027,1603543671705,127.0.0.1,127.0.0.1,TCP,0,131,0.0,0
1028,1603543671707,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1029,1603543671710,127.0.0.1,127.0.0.1,TCP,2,3,0.0,1
1030,1603543671712,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1031,1603543671714,127.0.0.1,127.0.0.1,TCP,2,2,0.0,2
1032,1603543671715,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1033,1603543671737,127.0.0.1,127.0.0.1,TCP,2,22,0.0,2
1034,1603543671739,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1035,1603543671871,127.0.0.1,127.0.0.1,TCP,0,132,0.0,0
1036,1603543671872,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1037,1603543671885,127.0.0.1,127.0.0.1,TCP,2,13,0.0,1
1038,1603543671886,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1039,1603543671994,127.0.0.1,127.0.0.1,TCP,0,108,0.0,0
1040,1603543671996,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1041,1603543672005,127.0.0.1,127.0.0.1,TCP,2,9,0.0,1
1042,1603543672007,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1043,1603543672015,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
1044,1603543672017,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1045,1603543672023,127.0.0.1,127.0.0.1,TCP,2,6,0.0,2
1046,1603543672026,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1047,1603543672346,127.0.0.1,127.0.0.1,TCP,0,320,0.0,0
1048,1603543672348,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1049,1603543672351,127.0.0.1,127.0.0.1,TCP,2,3,0.0,1
1050,1603543672353,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1051,1603543672480,127.0.0.1,127.0.0.1,TCP,0,127,0.0,0
1052,1603543672481,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1053,1603543672485,127.0.0.1,127.0.0.1,TCP,2,4,0.0,1
1054,1603543672487,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1055,1603543672588,127.0.0.1,127.0.0.1,TCP,2,101,0.0,2
1056,1603543672597,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1057,1603543672690,127.0.0.1,127.0.0.1,TCP,2,93,0.0,2
1058,1603543672701,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1059,1603543672805,127.0.0.1,127.0.0.1,TCP,0,104,0.0,0
1060,1603543672806,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1061,1603543672809,127.0.0.1,127.0.0.1,TCP,2,3,0.0,1
1062,1603543672811,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1063,1603543672943,127.0.0.1,127.0.0.1,TCP,0,132,0.0,0
1064,1603543672945,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1065,1603543672950,127.0.0.1,127.0.0.1,TCP,2,5,0.0,1
1066,1603543672951,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1067,1603543672959,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
1068,1603543672961,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1069,1603543672966,127.0.0.1,127.0.0.1,TCP,2,5,0.0,2
1070,1603543672968,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1071,1603543673095,127.0.0.1,127.0.0.1,TCP,0,127,0.0,0
1072,1603543673096,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1073,1603543673100,127.0.0.1,127.0.0.1,TCP,2,4,0.0,1
1074,1603543673101,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1075,1603543673214,127.0.0.1,127.0.0.1,TCP,0,113,0.0,0
1076,1603543673215,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1077,1603543673233,127.0.0.1,127.0.0.1,TCP,2,18,0.0,1
1078,1603543673234,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1079,1603543673268,127.0.0.1,127.0.0.1,TCP,2,34,0.0,2
1080,1603543673269,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1081,1603543673277,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
1082,1603543673280,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1083,1603543673412,127.0.0.1,127.0.0.1,TCP,0,132,0.0,0
1084,1603543673413,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1085,1603543673426,127.0.0.1,127.0.0.1,TCP,2,13,0.0,1
1086,1603543673427,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1087,1603543673561,127.0.0.1,127.0.0.1,TCP,0,134,0.0,0
1088,1603543673563,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1089,1603543673569,127.0.0.1,127.0.0.1,TCP,2,6,0.0,1
1090,1603543673570,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1091,1603543673579,127.0.0.1,127.0.0.1,TCP,2,9,0.0,2
1092,1603543673581,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1093,1603543673591,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
1094,1603543673594,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1095,1603543673738,127.0.0.1,127.0.0.1,TCP,0,144,0.0,0
1096,1603543673739,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1097,1603543673750,127.0.0.1,127.0.0.1,TCP,2,11,0.0,1
1098,1603543673751,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1099,1603543674149,127.0.0.1,127.0.0.1,TCP,0,398,0.0,0
1100,1603543674151,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1101,1603543674161,127.0.0.1,127.0.0.1,TCP,2,10,0.0,1
1102,1603543674162,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1103,1603543674174,127.0.0.1,127.0.0.1,TCP,2,11,0.0,2
1104,1603543674176,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1105,1603543674179,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
1106,1603543674181,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1107,1603543674310,127.0.0.1,127.0.0.1,TCP,0,129,0.0,0
1108,1603543674311,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1109,1603543674314,127.0.0.1,127.0.0.1,TCP,2,2,0.0,1
1110,1603543674315,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1111,1603543674418,127.0.0.1,127.0.0.1,TCP,0,103,0.0,0
1112,1603543674420,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1113,1603543674425,127.0.0.1,127.0.0.1,TCP,2,5,0.0,1
1114,1603543674426,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1115,1603543674429,127.0.0.1,127.0.0.1,TCP,2,2,0.0,2
1116,1603543674431,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1117,1603543674578,127.0.0.1,127.0.0.1,TCP,2,147,0.0,2
1118,1603543674587,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1119,1603543674727,127.0.0.1,127.0.0.1,TCP,0,140,0.0,0
1120,1603543674729,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1121,1603543674750,127.0.0.1,127.0.0.1,TCP,2,21,0.0,1
1122,1603543674751,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1123,1603543674919,127.0.0.1,127.0.0.1,TCP,0,167,0.0,0
1124,1603543674920,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1125,1603543674935,127.0.0.1,127.0.0.1,TCP,2,15,0.0,1
1126,1603543674936,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1127,1603543674952,127.0.0.1,127.0.0.1,TCP,2,15,0.0,2
1128,1603543674955,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1129,1603543674962,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
1130,1603543674964,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1131,1603543675081,127.0.0.1,127.0.0.1,TCP,0,117,0.0,0
1132,1603543675083,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1133,1603543675090,127.0.0.1,127.0.0.1,TCP,2,7,0.0,1
1134,1603543675091,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1135,1603543675234,127.0.0.1,127.0.0.1,TCP,0,143,0.0,0
1136,1603543675235,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1137,1603543675245,127.0.0.1,127.0.0.1,TCP,2,9,0.0,1
1138,1603543675246,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1139,1603543675248,127.0.0.1,127.0.0.1,TCP,2,2,0.0,2
1140,1603543675250,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1141,1603543675271,127.0.0.1,127.0.0.1,TCP,2,21,0.0,2
1142,1603543675274,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1143,1603543675403,127.0.0.1,127.0.0.1,TCP,0,129,0.0,0
1144,1603543675404,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1145,1603543675407,127.0.0.1,127.0.0.1,TCP,2,3,0.0,1
1146,1603543675408,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1147,1603543675573,127.0.0.1,127.0.0.1,TCP,0,165,0.0,0
1148,1603543675574,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1149,1603543675587,127.0.0.1,127.0.0.1,TCP,2,13,0.0,1
1150,1603543675589,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1151,1603543675597,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
1152,1603543675600,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1153,1603543675607,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
1154,1603543675609,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1155,1603543675747,127.0.0.1,127.0.0.1,TCP,0,138,0.0,0
1156,1603543675748,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1157,1603543675751,127.0.0.1,127.0.0.1,TCP,2,2,0.0,1
1158,1603543675752,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1159,1603543675894,127.0.0.1,127.0.0.1,TCP,0,142,0.0,0
1160,1603543675895,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1161,1603543675905,127.0.0.1,127.0.0.1,TCP,2,10,0.0,1
1162,1603543675906,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1163,1603543676013,127.0.0.1,127.0.0.1,TCP,2,107,0.0,2
1164,1603543676023,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1165,1603543676113,127.0.0.1,127.0.0.1,TCP,2,90,0.0,2
1166,1603543676124,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1167,1603543676252,127.0.0.1,127.0.0.1,TCP,0,128,0.0,0
1168,1603543676253,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1169,1603543676261,127.0.0.1,127.0.0.1,TCP,2,8,0.0,1
1170,1603543676263,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1171,1603543676409,127.0.0.1,127.0.0.1,TCP,0,146,0.0,0
1172,1603543676411,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1173,1603543676424,127.0.0.1,127.0.0.1,TCP,2,13,0.0,1
1174,1603543676426,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1175,1603543676433,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
1176,1603543676435,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1177,1603543676440,127.0.0.1,127.0.0.1,TCP,2,5,0.0,2
1178,1603543676441,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1179,1603543676573,127.0.0.1,127.0.0.1,TCP,0,132,0.0,0
1180,1603543676574,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1181,1603543676586,127.0.0.1,127.0.0.1,TCP,2,12,0.0,1
1182,1603543676587,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1183,1603543676695,127.0.0.1,127.0.0.1,TCP,0,108,0.0,0
1184,1603543676696,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1185,1603543676703,127.0.0.1,127.0.0.1,TCP,2,7,0.0,1
1186,1603543676705,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1187,1603543676744,127.0.0.1,127.0.0.1,TCP,2,39,0.0,2
1188,1603543676745,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1189,1603543676754,127.0.0.1,127.0.0.1,TCP,2,9,0.0,2
1190,1603543676756,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1191,1603543676924,127.0.0.1,127.0.0.1,TCP,0,168,0.0,0
1192,1603543676926,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1193,1603543676940,127.0.0.1,127.0.0.1,TCP,2,14,0.0,1
1194,1603543676941,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1195,1603543677077,127.0.0.1,127.0.0.1,TCP,0,136,0.0,0
1196,1603543677078,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1197,1603543677090,127.0.0.1,127.0.0.1,TCP,2,12,0.0,1
1198,1603543677091,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1199,1603543677100,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
1200,1603543677103,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1201,1603543677113,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
1202,1603543677116,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1203,1603543677262,127.0.0.1,127.0.0.1,TCP,0,145,0.0,0
1204,1603543677262,127.0.0.1,127.0.0.1,TCP,2,0,0.0,4
1205,1603543677274,127.0.0.1,127.0.0.1,TCP,2,12,0.0,1
1206,1603543677274,127.0.0.1,127.0.0.1,TCP,11,0,1.0,5
1207,1603543677426,127.0.0.1,127.0.0.1,TCP,0,151,0.0,0
1208,1603543677427,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1209,1603543677441,127.0.0.1,127.0.0.1,TCP,2,14,0.0,1
1210,1603543677442,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1211,1603543677455,127.0.0.1,127.0.0.1,TCP,2,13,0.0,2
1212,1603543677456,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1213,1603543677460,127.0.0.1,127.0.0.1,TCP,2,2,0.0,2
1214,1603543677462,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1215,1603543677594,127.0.0.1,127.0.0.1,TCP,0,132,0.0,0
1216,1603543677597,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
1217,1603543677608,127.0.0.1,127.0.0.1,TCP,2,11,0.0,1
1218,1603543677610,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1219,1603543677729,127.0.0.1,127.0.0.1,TCP,0,119,0.0,0
1220,1603543677731,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1221,1603543677743,127.0.0.1,127.0.0.1,TCP,2,12,0.0,1
1222,1603543677745,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1223,1603543677747,127.0.0.1,127.0.0.1,TCP,2,2,0.0,2
1224,1603543677750,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
1225,1603543677909,127.0.0.1,127.0.0.1,TCP,2,159,0.0,2
1226,1603543677919,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1227,1603543678049,127.0.0.1,127.0.0.1,TCP,0,130,0.0,0
1228,1603543678050,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1229,1603543678054,127.0.0.1,127.0.0.1,TCP,2,4,0.0,1
1230,1603543678055,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1231,1603543678188,127.0.0.1,127.0.0.1,TCP,0,133,0.0,0
1232,1603543678189,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
